,S010_007,S011_007,S014_007,S022_007,S026_007,S032_007,S034_007,S035_007,S037_007,S042_007,S044_007,S045_007,S050_007,S051_007,S052_007,S053_007,S055_007,S056_007,S057_007,S058_007,S059_007,S060_007,S061_007,S062_007,S063_007,S064_007,S065_007,S066_007,S067_007,S068_007,S069_007,S070_007,S071_007,S073_007,S074_007,S075_007,S076_007,S077_007,S078_007,S079_007,S080_007,S081_007,S082_007,S084_007,S085_007,S086_007,S087_007,S088_007,S089_007,S090_007,S092_007,S094_007,S095_007,S097_007,S099_007,S100_007,S101_007,S102_007,S103_007,S105_007,S106_007,S107_007,S110_007,S111_007,S113_007,S114_007,S116_007,S117_007,S119_007,S121_007,S122_007,S124_007
S044_007,0.9997089459183058,0.9999378639924652,0.9997483597209686,0.9999294326390812,0.9998223247336577,0.9999323155771268,0.9999852782577499,0.9999505940361997,0.9996890819063173,0.9999246168617311,1.0,0.9999707698021695,0.9995848765816905,0.9994119108593557,0.9999044224312993,0.9998865029504101,0.9994551358600202,0.9994575902476193,0.9999244057629523,0.9991859815862877,0.9999110190362525,0.9998308074665996,0.9999058964207912,0.9999108917627517,0.999585356054494,0.9998144480100084,0.9999359918218919,0.9999394737860765,0.9996182736243336,0.9999312903480657,0.9998063282556372,0.9999663004343641,0.9999055626795325,0.9999335459333092,0.9998818409124229,0.9991498233221046,0.9998196597312168,0.9999968695428633,0.9999731109984895,0.9998972112258241,0.9998174970539844,0.9998666870397975,0.9994436541198943,0.9999505595290793,0.9997487428333355,0.999970184113858,0.9991767429970504,0.9996688529524822,0.9999442455976857,0.9999547446975069,0.9993826640584372,0.9998584587912729,0.9999635146720953,0.9998504561546061,0.9995824103034455,0.9998199377083724,0.999677137397239,0.9998513715189279,0.9999837815403951,0.9999830198483336,0.9998030654033309,0.9980271030081823,0.999225332323392,0.9999195633790812,0.9998829572459894,0.9998671511879534,0.9996598260966466,0.9990098654596131,0.9990189435054238,0.9999619871842242,0.9997921293604214,0.9999024062940338
S045_007,0.9995767558338391,0.9998481268055164,0.9996076933595305,0.9998941016802392,0.9997267136691896,0.999896271413002,0.9999881641044149,0.9998572716368963,0.9995747365077136,0.9999625485039397,0.9999707698021695,1.0,0.9994742497516228,0.9992924524081402,0.9998472557100534,0.9998262056468876,0.999629617469502,0.9993053420056959,0.9998698521553068,0.9989706875265444,0.9998374370832729,0.9998669936137825,0.99981945115287,0.9998131478516722,0.999664547692024,0.9997584756150938,0.9999623135690628,0.9999488860966389,0.9995359350635626,0.9998467491708433,0.9996573929549855,0.9999491942498049,0.9999427279907233,0.9998557604904074,0.9997934057810293,0.9989966517344661,0.9998687667987517,0.9999765620923059,0.9999789213320426,0.999830968257741,0.9997383694236814,0.9999299439088452,0.9992168877153731,0.9998780248898247,0.999835649678399,0.9999629382001057,0.9990636330683683,0.999639263606212,0.9999132845965525,0.999942152549839,0.9991567554085128,0.999763527497453,0.9999706205939669,0.9999363044124912,0.9993585143161589,0.9997630033036122,0.9995084246442969,0.9997194994760579,0.9999906159539599,0.9999779354974212,0.9997309175934448,0.9976464610563406,0.9989815495704946,0.9998099475036345,0.9997595665055447,0.9998229520993949,0.999454026538894,0.9986773957674057,0.9988115383791389,0.9999847790250224,0.999664485727359,0.9998559967423915
S050_007,0.9994423993329095,0.999671403646293,0.9996228274566646,0.9995199827826612,0.9993936047950752,0.9995642323159042,0.9995083984415992,0.9997337807704466,0.999169510744215,0.999446862692987,0.9995848765816905,0.9994742497516228,1.0,0.9986410689617622,0.9993871704014125,0.9994808505222311,0.9984374898403272,0.999010360672051,0.9997565067370227,0.9990086612144834,0.9995197626919825,0.9993320054112136,0.9996410373720904,0.9998170463276063,0.9987934202509755,0.9998127205948916,0.9993556157450921,0.9994516260652824,0.9994108904939587,0.9996094131250097,0.9997567968189759,0.9994654218939162,0.9994261515272649,0.999708326864541,0.9993500154326329,0.9992453497262782,0.9990898802679817,0.9995315680975116,0.9994089316718074,0.9994664709870592,0.9998105848737961,0.999227944764193,0.9995957069871189,0.9997387461507434,0.9989463030550871,0.9996233878215312,0.9995558906540776,0.9991033806221565,0.999417391276192,0.9995367764578734,0.9995083921055339,0.9998145507500654,0.9994389187507602,0.9992743089664349,0.9995652506147983,0.9991376519422134,0.9993955871224008,0.9995928524024256,0.9994644801480398,0.9995621010833903,0.9992215678309174,0.9987144323675393,0.9997776804418586,0.9997244542056988,0.9996799214320778,0.9995711782677437,0.9997547900087344,0.9991702941077542,0.9992835581329887,0.9994176034033349,0.9997061838109015,0.9996370828786448
S051_007,0.9996295181905005,0.9995214142637937,0.9990402190588163,0.9993932789635377,0.9994928179420807,0.9992531038997603,0.9992851563953524,0.9994235421768536,0.99970623168354,0.9991322756603225,0.9994119108593557,0.9992924524081402,0.9986410689617622,1.0,0.999424685677544,0.9991538849592269,0.9985318860651501,0.9996118598982339,0.9992775063952777,0.9995822393217734,0.9994372397276904,0.9990751623232506,0.9994936794912457,0.9993131672256993,0.9986238808533958,0.9992547260795974,0.9992486807441346,0.9993781653791053,0.9990050376558257,0.9992879427583556,0.9992499002647696,0.9992686531599673,0.9991928638329352,0.9994874786540068,0.999648039829535,0.9989963978816422,0.9992158584026058,0.999457272812607,0.9993936395742877,0.9994120036751712,0.9988771842479824,0.9992176899502838,0.9989519348865527,0.9993047421170773,0.9989071831320907,0.9991220758811058,0.99793946253638,0.9991233257620277,0.9994220449717334,0.9992381594420702,0.9990100331393478,0.9991299520657916,0.999508429820644,0.9989153428028564,0.9993825706411427,0.9993721620320632,0.9995268925430234,0.9994844997324884,0.9993471424065903,0.9993838145878687,0.9995694313306899,0.9976374863708838,0.9985556112696454,0.9993972449670899,0.999445357321975,0.9991884640302827,0.9992742972869022,0.9987962513354212,0.9985015445938132,0.9992282490817906,0.999171233231094,0.9993728561916352
S052_007,0.9996822942342314,0.9998135310145385,0.999715079336777,0.9998822800330378,0.9999576055612546,0.9998979009391662,0.9998811187339901,0.9998390513039187,0.9998190000928499,0.9997483740675985,0.9999044224312993,0.9998472557100534,0.9993871704014125,0.999424685677544,1.0,0.9999003506598966,0.9992157974453044,0.9996668240092814,0.9998467102681748,0.9992349109845258,0.9998378576226605,0.9996195973243013,0.9997617490017845,0.9998514495302463,0.9995964009567475,0.9997223298559489,0.9998630025200688,0.9997417923703752,0.9994775046571355,0.9998451743649458,0.9996173942194774,0.999851944503896,0.9998758704165623,0.9997634392437447,0.9998023795728342,0.9989962495882712,0.9998002736897422,0.9999046459995835,0.9998319405943746,0.9997360171125371,0.9997554766940273,0.9996963749138544,0.9993453999503726,0.9997764098143834,0.9997751728339958,0.9998434461262458,0.998802330993422,0.9998474532894495,0.9998243814496199,0.9997987159928611,0.9995089677937594,0.9996591757366402,0.9998383367427001,0.999754201740292,0.9996018133526524,0.9997068058834631,0.999744737602066,0.9998399884084314,0.9998808146387393,0.99982619046934,0.9999184494436798,0.9978545356131268,0.9990862606818375,0.9999065378071106,0.999798943218475,0.9996719916520023,0.9995592855647211,0.9989984682402685,0.9989146705384355,0.9998816619574998,0.9996348658857043,0.9997994256275103
S053_007,0.999540057486827,0.9997489429838162,0.9997891260287833,0.9999420608076778,0.9998446284969763,0.9999707447645733,0.9998592019257857,0.9998525826479073,0.9997024299866797,0.9998273339312119,0.9998865029504101,0.9998262056468876,0.9994808505222311,0.9991538849592269,0.9999003506598966,1.0,0.9992739166789149,0.9995517249663506,0.9998280809789278,0.9989659739885277,0.9997825288856874,0.9997819344157417,0.9997536378674022,0.9998097027192338,0.9996918900526292,0.9997181102365882,0.9999014945369954,0.9997973820364185,0.9995579283131684,0.9997984248558683,0.9996802713229906,0.9998439504932147,0.9998738040797036,0.999740272238604,0.999720550775596,0.9990483747182974,0.9998434925316724,0.999867398956072,0.9998108688866523,0.9998473589772632,0.9998178484217605,0.9997717340301155,0.9992361750236614,0.999827462617693,0.9997652901636108,0.999880224049543,0.9990366772101554,0.9998600599881473,0.9998694394601451,0.9998750102292208,0.999307213184987,0.9996725144051523,0.9998077123309774,0.9997482648952603,0.9994677793003444,0.9998295202579096,0.9995377574331166,0.9996926631348536,0.9998827566699573,0.9998476508686133,0.9998339694321493,0.9977028240803003,0.9991112335855088,0.9998533500923764,0.9997612184222624,0.9998595407263612,0.9995266578160589,0.998841185877443,0.9986240495312974,0.9998918813614449,0.9995755783855987,0.9998768080992478
S055_007,0.9987689886669372,0.999123644744473,0.9989151481273139,0.9993491503093651,0.9989644775816001,0.9993117795531641,0.9995768620510642,0.999124442949523,0.9987854917959047,0.9997083276939527,0.9994551358600202,0.999629617469502,0.9984374898403272,0.9985318860651501,0.9992157974453044,0.9992739166789149,1.0,0.9982806389650155,0.9990830178567094,0.9978471748532344,0.9993109089520202,0.9995636215570632,0.9992010755637459,0.9989758171229308,0.9996874148504189,0.9989101178766167,0.999657406620419,0.999610940990614,0.9986790992839416,0.9992266230081425,0.9988481023335026,0.9995917921475421,0.9995213044594768,0.9991863707725637,0.9992782447739833,0.9981382934319257,0.9996455837501396,0.9994933300611982,0.9996439182485184,0.999303298811748,0.9988940193004003,0.9997513652424059,0.9980396521064795,0.9992484864222155,0.9997093861778421,0.9995069200667636,0.9981309803059298,0.9990655130567273,0.9995513609905896,0.9995850434575104,0.997906779561757,0.999052757531835,0.999525401455535,0.9996925298963856,0.9981358677193638,0.9994773652756512,0.9986064012221446,0.998880671140845,0.9996086918319157,0.999537021598008,0.9989945619467181,0.9958547111107346,0.9975474379983149,0.9989824536663089,0.9989013880555818,0.9993107218183445,0.9983593656459523,0.9973038113086496,0.9976595386034072,0.9996370453713826,0.9988546205067178,0.9992494184758267
S056_007,0.9996055804217627,0.9994520500028422,0.9993563548057807,0.9996445208988379,0.9998038062747995,0.9995720600880539,0.9993119776929763,0.9995113864620635,0.9999261388593357,0.9991886921844849,0.9994575902476193,0.9993053420056959,0.999010360672051,0.9996118598982339,0.9996668240092814,0.9995517249663506,0.9982806389650155,1.0,0.9994788216559103,0.9994940367951615,0.9994297844197236,0.9991600505367854,0.9994615903772411,0.9995042175309686,0.998959880745228,0.9995450487275492,0.9993936681705976,0.9993162406904642,0.9991486071372089,0.999291075565706,0.999261689857011,0.9992473547357226,0.9994533762673196,0.9994175549071732,0.9994892622692678,0.9991550590702585,0.9994238111381298,0.9994663589101427,0.9992949280122905,0.9994353733251622,0.9992797669067282,0.9992230044627622,0.9989389186010192,0.9993393899595601,0.9991439204020939,0.999243378736146,0.9980952833944995,0.9997039173376351,0.9994292671558965,0.9993000237786231,0.9993345330421198,0.9991277217220852,0.9994620375695243,0.9990337030310624,0.9994947983221578,0.9993685917833082,0.9995532704418287,0.9994880679453538,0.9993898526746462,0.9993830900204044,0.9998224244682816,0.9975246688344321,0.9988598471689261,0.9995942052894462,0.99949126912633,0.999353211769145,0.9993573129803487,0.9987622727371996,0.9983192735512236,0.999335954191404,0.9990906731515575,0.9996016944269943
S057_007,0.9996015524859206,0.9999148034726526,0.9996501683621537,0.999858749272057,0.9997707763307828,0.9999137099875232,0.9998899227283878,0.999947369259507,0.9996041069858479,0.9997742905882583,0.9999244057629523,0.9998698521553068,0.9997565067370227,0.9992775063952777,0.9998467102681748,0.9998280809789278,0.9990830178567094,0.9994788216559103,1.0,0.9991161922937258,0.9997548433163186,0.9997540975417175,0.9997981699673678,0.999944850975893,0.9992993289705423,0.9998718590924381,0.999795439276545,0.9997991027443393,0.9997847706182641,0.9998740681753409,0.9998046765704081,0.9998149218405928,0.9998320533964017,0.9998826048336006,0.9996984290583004,0.9990291624286668,0.9996411210760832,0.9999018221091419,0.9998262683676842,0.9998284740199938,0.9999393343846333,0.9996933682296968,0.9995718166998646,0.9999206474784674,0.9995674476366918,0.9999107286229048,0.9994154392767631,0.9996039990233284,0.9997658495559891,0.9998093572805838,0.999467281748231,0.9998429899646563,0.9998738428196071,0.999761200883961,0.9997092518916323,0.9995981098823783,0.9996039752739493,0.9998305018420595,0.9998692657299436,0.9998911224500963,0.999797968260305,0.9984002174063417,0.9995113464606914,0.9999362155652863,0.9999291348060543,0.9998213459719787,0.9997391066742565,0.9991247702055778,0.9990730374465284,0.999854130487162,0.9998065896308388,0.9998473086355357
S058_007,0.9998500558297326,0.9993975485157538,0.9993470229943253,0.9991898324386724,0.9994826538029291,0.9989980177344419,0.998997847938066,0.9993123726506924,0.9996319449994169,0.9988548736796437,0.9991859815862877,0.9989706875265444,0.9990086612144834,0.9995822393217734,0.9992349109845258,0.9989659739885277,0.9978471748532344,0.9994940367951615,0.9991161922937258,1.0,0.9994749279890692,0.998519178209166,0.9995272171895894,0.9993937155383802,0.9983528427217055,0.9993915587245616,0.9989138630875604,0.9990501706679304,0.9984501924122456,0.9991794940506294,0.9992898331652641,0.9990517543066566,0.9989332914238098,0.9994302960020256,0.9995291903469816,0.9996160262465493,0.9987914711494865,0.9992100315033399,0.9990475055191586,0.9990153304525423,0.9988388691478555,0.9987494678127162,0.9991751655704878,0.9991782120826637,0.9984397664843794,0.9989069669500478,0.9978212480863228,0.9989228633496114,0.99920342044872,0.9990635393498372,0.9995873564468596,0.9992239013540678,0.9991212870543305,0.9984606266999273,0.9994867089522966,0.9989735408187083,0.9997626739458836,0.9995213269397928,0.9990305875769693,0.9991069228717696,0.9991746462713004,0.9980704668864653,0.9989566271691652,0.9994091622585957,0.9992896646212218,0.9988875421535839,0.9994948992550658,0.9991699724335262,0.9991522891790957,0.9988760697385782,0.9991994232361567,0.999298233445728
