,S010_002,S022_002,S026_002,S032_002,S034_002,S035_002,S037_002,S042_002,S044_002,S051_002,S057_002,S067_002,S070_002,S071_002,S073_002,S075_002,S077_002,S078_002,S079_002,S080_002,S082_002,S083_002,S087_002,S088_002,S093_002,S095_002,S097_002,S099_002,S100_002,S101_002,S102_002,S103_002,S107_002,S109_002,S110_002,S112_002,S113_002,S115_002,S118_002,S121_002,S122_002
S057_002,0.9999101795951115,0.9999343139391194,0.999940517944088,0.9999671339168379,0.99999312120221,0.9999617572943936,0.9999152770610326,0.9999792392677846,0.9999607520028699,0.9999031137203608,1.0,0.9999783177232184,0.9998424816528136,0.9998958899310324,0.9999811816153132,0.999976973596327,0.9999679360778235,0.9999649763341809,0.9998027848884934,0.9998692299870795,0.999923477832558,0.999968765804726,0.9999794533498466,0.9999707965251754,0.9999874145234504,0.9999599110308603,0.9999452897553558,0.9999410903852917,0.9999439397124941,0.9999522255460124,0.9999320296293882,0.9999503582896893,0.9999811084069004,0.9998933485659528,0.9999849428948808,0.9999277162793255,0.9999411220875021,0.9999558439499526,0.9999851255793977,0.9998666101810726,0.9998116970473983
S067_002,0.9999043703178633,0.9999671932193758,0.9999601530591486,0.9999866895647096,0.9999905175769772,0.9999850465128527,0.999962796066246,0.9999710229042351,0.9999726877373961,0.9998702189523959,0.9999783177232184,1.0,0.9998541646686144,0.999949913105634,0.9999808176675253,0.9999662129368395,0.9999781356170759,0.9999188691546809,0.9998808969730789,0.9998954957191893,0.9998712831579452,0.9999349603796726,0.9999669163291263,0.9999726116050812,0.9999429825809424,0.9999725272454909,0.9999190024743199,0.9999543637862985,0.9999613645364333,0.9999737335859166,0.9999523639915504,0.9999651948865653,0.999949898210491,0.9999444281437307,0.9999785755545395,0.9999039214748294,0.9999518865532426,0.999954867290813,0.9999884055849967,0.9999000090504537,0.9998845480660417
S070_002,0.9997463249499157,0.9997221100058186,0.9998021535446521,0.9998137331865408,0.9998483173415017,0.99980619600422,0.9998536819544592,0.9998274559608993,0.999873844097366,0.999638468192945,0.9998424816528136,0.9998541646686144,1.0,0.9997433458101244,0.9998598502383875,0.9998438469582369,0.9997944270063973,0.9998256663634258,0.9997306627073863,0.999786270352978,0.9997693937108102,0.999785765632208,0.9998178344843051,0.9998633447840287,0.9998086170307965,0.9997805361143474,0.9998229375339607,0.9997317232078619,0.9998178638453056,0.9998484752794964,0.9996843185546636,0.9997783841881652,0.999851106242819,0.9997151685345551,0.9998174798211751,0.9997357103012073,0.9997291773023378,0.9998172742597965,0.9998890777338187,0.9996615618498703,0.999772757636181
S071_002,0.9998087891022357,0.99996424258937,0.9998956511586756,0.9999636188171241,0.9999208784543915,0.9999467283945064,0.9999338597820734,0.9998765452968219,0.9999049222701144,0.9997753214795728,0.9998958899310324,0.999949913105634,0.9997433458101244,1.0,0.9999164919478736,0.9998437577800914,0.9999054404029901,0.9998200108455132,0.9998307830374209,0.9998378634511329,0.9997397977453006,0.9998532541273041,0.9998856207640342,0.9999289320224409,0.9998704011330469,0.9999774364363891,0.9997975102558682,0.9999489277938038,0.999918220550105,0.9999067514657378,0.9998813793197243,0.9999381000121814,0.9998477061502793,0.9999233990180093,0.9998935413163715,0.9998442085140679,0.9999039848508378,0.9999171604578627,0.9999362332815688,0.9998910562106933,0.9998114768039799
S073_002,0.9999334933033726,0.9999350237920684,0.9999733193529832,0.9999832791357866,0.9999823908323898,0.999976829367502,0.9999449956966879,0.9999828749090587,0.9999769752975591,0.9998837609727503,0.9999811816153132,0.9999808176675253,0.9998598502383875,0.9999164919478736,1.0,0.9999538339482378,0.9999702933804442,0.99997057414949,0.9998264052567237,0.9999320404399533,0.9998881367742817,0.9999545029433442,0.9999903357358375,0.9999864870145975,0.9999610054120484,0.9999661003838599,0.9999110754628944,0.9999582395306984,0.9999495096294264,0.9999874806726758,0.99990929755076,0.9999522031149083,0.9999852957527957,0.9999079362628873,0.9999670558194775,0.9999389120623763,0.9999381723041191,0.9999824528146803,0.9999888448987262,0.9998866677443691,0.9998739174116549
S075_002,0.9998879164835043,0.9998974646070385,0.999919209033976,0.9999279332496476,0.9999772660238482,0.9999469693163642,0.9999208776732057,0.9999811151467672,0.9999548600853473,0.999884207820376,0.999976973596327,0.9999662129368395,0.9998438469582369,0.9998437577800914,0.9999538339482378,1.0,0.9999666284597098,0.9999186690719131,0.9998550337297304,0.9998607509290218,0.999924332423123,0.9999495434471701,0.9999563263855921,0.9999260439413528,0.9999435451012956,0.9999065193991808,0.9999205241480337,0.9998970797730525,0.9999481225889808,0.9999473562650882,0.9999391744313163,0.9999302786804886,0.9999595310809657,0.999908245272495,0.9999701036100372,0.9998768766767437,0.9999459251912457,0.999899098845982,0.9999605386896492,0.9998431269069054,0.9998443911364486
S077_002,0.9999570178585757,0.9999634203673643,0.9999773727509563,0.9999754547998869,0.9999652084219195,0.9999921202871652,0.9999531255893924,0.9999862312484971,0.9999825900383934,0.999946046450772,0.9999679360778235,0.9999781356170759,0.9997944270063973,0.9999054404029901,0.9999702933804442,0.9999666284597098,1.0,0.9999079192538097,0.9999089149519241,0.9999337662145313,0.999924640503308,0.9999637476570318,0.9999836858388633,0.9999653664795554,0.9999266078635244,0.9999500545950603,0.9999168528546208,0.999969506564272,0.999936075024118,0.999960919142484,0.9999662271655416,0.9999815687584103,0.9999443404687943,0.9999625863997019,0.9999524223244993,0.9999494597596914,0.9999766390397693,0.9999549044863892,0.9999621535393678,0.99994954538608,0.999914796552023
S078_002,0.9998940208858232,0.9998505403412847,0.9999162750218936,0.9999249298596453,0.9999502102120219,0.9999043646519681,0.9998459812957327,0.9999475045509593,0.999916918241485,0.9998497078060135,0.9999649763341809,0.9999188691546809,0.9998256663634258,0.9998200108455132,0.99997057414949,0.9999186690719131,0.9999079192538097,1.0,0.9996714049865701,0.9998610463748722,0.9998752629338071,0.9999349122710405,0.9999647338951598,0.9999485366680287,0.9999714952997182,0.9999125143309938,0.9998993768105655,0.9998942949449579,0.9998885083037344,0.9999375289960235,0.9998329370107756,0.9998772811862673,0.999990274950715,0.999790174544118,0.9999426793303762,0.9999138941142831,0.9998650199569765,0.9999523266790137,0.9999498651051473,0.9997826167137748,0.9997497408803112
S079_002,0.9998279342436707,0.9998674110806282,0.999867692864688,0.9998571915633329,0.9998211129766074,0.9999122090790548,0.9999443155213478,0.9998670304840671,0.9999114399430534,0.999806214972922,0.9998027848884934,0.9998808969730789,0.9997306627073863,0.9998307830374209,0.9998264052567237,0.9998550337297304,0.9999089149519241,0.9996714049865701,1.0,0.9998824959699506,0.9997989408057902,0.9998222567580846,0.9998342674743588,0.9998327299435986,0.9997163519119119,0.9998185453099356,0.9997413138487254,0.9998590279711899,0.999858111026205,0.999855118488087,0.9998670508402459,0.9999102588467887,0.999758459955954,0.9999600291347988,0.9997842846162632,0.9997930261255217,0.9999072837631992,0.9997967669599586,0.9998414159583373,0.9999130068074659,0.9999474571170501
S080_002,0.9999411752744553,0.9998651097821183,0.9999539929435257,0.9999193755296563,0.999864238779407,0.999944710051733,0.9999411894066762,0.9999341998349229,0.9999611501853048,0.999875001874894,0.9998692299870795,0.9998954957191893,0.999786270352978,0.9998378634511329,0.9999320404399533,0.9998607509290218,0.9999337662145313,0.9998610463748722,0.9998824959699506,1.0,0.999859380736896,0.9999089109160052,0.9999416769796414,0.9999312192028291,0.9998269441844964,0.9998813962288685,0.9997855955410757,0.9999317088111702,0.9998761589955977,0.9999391067194694,0.9998191637623457,0.9999283013980708,0.9998957639186856,0.9999097984926835,0.9998244693397531,0.999930650481254,0.9999114349157232,0.9999339075513878,0.9999027418562898,0.9999262139746732,0.9999445024191463
S082_002,0.9999040553328381,0.9998301104780382,0.9998687562545422,0.9998638917018622,0.9998825836481912,0.9998958244241996,0.9998531817732552,0.9999356774650525,0.9999305343983688,0.9999515367023124,0.999923477832558,0.9998712831579452,0.9997693937108102,0.9997397977453006,0.9998881367742817,0.999924332423123,0.999924640503308,0.9998752629338071,0.9997989408057902,0.999859380736896,1.0,0.9999732554434754,0.9999275311170936,0.999898818678867,0.9999105068341295,0.9998482597186839,0.999885574543416,0.9998802793823368,0.9998485362341235,0.9998422542364043,0.9998446398260443,0.9999196856135496,0.9999072021359796,0.9998446649901505,0.999855913593593,0.999931124286852,0.9999119544235985,0.9998738335757579,0.9998930186567273,0.999867966565942,0.9997749848553784
S083_002,0.9999217633838658,0.9999020046435462,0.9999217113110352,0.9999379937787881,0.9999454692974495,0.9999557818183995,0.9999154659599186,0.9999778661205497,0.999966307317575,0.9999491866641236,0.999968765804726,0.9999349603796726,0.999785765632208,0.9998532541273041,0.9999545029433442,0.9999495434471701,0.9999637476570318,0.9999349122710405,0.9998222567580846,0.9999089109160052,0.9999732554434754,1.0,0.9999738850525635,0.999952543123332,0.9999645467237058,0.9999372030329257,0.9998852988424262,0.9999536479205283,0.9999300475397501,0.9999212385717171,0.999890078979828,0.9999673734237493,0.9999604490469535,0.9999069264624443,0.9999169465137729,0.9999591432584649,0.9999652663149269,0.9999392696657536,0.9999549303429413,0.9999085981022777,0.9998109019139519
S087_002,0.9999666412019456,0.9999362620772558,0.9999808536186636,0.9999755022452543,0.9999687469484648,0.9999780726366793,0.9999288162613221,0.9999897563884158,0.9999787869134276,0.9999382674779758,0.9999794533498466,0.9999669163291263,0.9998178344843051,0.9998856207640342,0.9999903357358375,0.9999563263855921,0.9999836858388633,0.9999647338951598,0.9998342674743588,0.9999416769796414,0.9999275311170936,0.9999738850525635,1.0,0.9999818127071531,0.9999568197797147,0.9999520954517467,0.9999240031630251,0.9999653918365855,0.9999263213624365,0.9999706763958545,0.9999247048911527,0.9999614156517822,0.9999805177058443,0.9999124319426141,0.9999561945576979,0.9999694699519303,0.9999501859750598,0.9999814166257065,0.9999711636749697,0.999915103380937,0.9998794389078058
S088_002,0.9999460407030976,0.9999509539876146,0.9999737835477538,0.999988501667921,0.9999634662116043,0.9999764129032229,0.999941748828564,0.9999612324209801,0.9999793853890568,0.9999019307529055,0.9999707965251754,0.9999726116050812,0.9998633447840287,0.9999289320224409,0.9999864870145975,0.9999260439413528,0.9999653664795554,0.9999485366680287,0.9998327299435986,0.9999312192028291,0.999898818678867,0.999952543123332,0.9999818127071531,1.0,0.9999504260809948,0.9999727460008286,0.999927470076114,0.9999690354941216,0.9999173130410539,0.9999570866827802,0.9998987096563952,0.9999651749738718,0.9999583492450838,0.999902487988519,0.9999437275425915,0.9999632846026423,0.9999247921485191,0.9999936518089271,0.9999824131810265,0.9999181712320189,0.9998726137717688
S093_002,0.9998645775222342,0.999894411520024,0.9998932192642469,0.9999389479595523,0.9999730309435325,0.9999254870948145,0.9998722192309143,0.9999529834036346,0.9999263831207421,0.9998747584892778,0.9999874145234504,0.9999429825809424,0.9998086170307965,0.9998704011330469,0.9999610054120484,0.9999435451012956,0.9999266078635244,0.9999714952997182,0.9997163519119119,0.9998269441844964,0.9999105068341295,0.9999645467237058,0.9999568197797147,0.9999504260809948,1.0,0.9999506755326061,0.9999085310834804,0.9999217693354003,0.9999274888214483,0.9999178097131943,0.9998762197262517,0.9999227478541551,0.9999757081942585,0.9998410941674077,0.999958975331841,0.9999118204504069,0.9999136748638401,0.9999380137836393,0.9999688046293956,0.9998198474045754,0.999720765129233
S095_002,0.9998794905904929,0.9999715700652673,0.9999345261478646,0.9999879143842513,0.9999649667966365,0.9999742114798043,0.9999394048191169,0.9999405921838138,0.9999481844700665,0.9998667983111387,0.9999599110308603,0.9999725272454909,0.9997805361143474,0.9999774364363891,0.9999661003838599,0.9999065193991808,0.9999500545950603,0.9999125143309938,0.9998185453099356,0.9998813962288685,0.9998482597186839,0.9999372030329257,0.9999520954517467,0.9999727460008286,0.9999506755326061,1.0,0.9998680299563573,0.9999818179478576,0.9999457407613365,0.9999408002964162,0.999909545369118,0.9999708340875929,0.9999290871526036,0.9999267666876535,0.99994110014391,0.9999220115480524,0.9999452834459097,0.9999655742977008,0.9999752882591884,0.9999135788349144,0.9998139073943679
S097_002,0.9999119065010645,0.9998920295519041,0.9999125181467702,0.9999087038955603,0.9999256695276568,0.9998901003613548,0.9998143284292198,0.9999016078973685,0.9998987185135222,0.9998846511280199,0.9999452897553558,0.9999190024743199,0.9998229375339607,0.9997975102558682,0.9999110754628944,0.9999205241480337,0.9999168528546208,0.9998993768105655,0.9997413138487254,0.9997855955410757,0.999885574543416,0.9998852988424262,0.9999240031630251,0.999927470076114,0.9999085310834804,0.9998680299563573,1.0,0.9998534710345768,0.9997998818087468,0.9998614404299024,0.9999072590651352,0.9998727555218913,0.9999028988818862,0.9997903290837189,0.9999421087903906,0.9998953855890989,0.9998279063378573,0.9999106643219531,0.9999088707863761,0.9998124075924337,0.999782152458864
S099_002,0.9999294261640902,0.999971861980447,0.999957811572019,0.9999826123764555,0.9999367514791652,0.9999854782145737,0.9999427206416137,0.9999510087974276,0.9999610609513179,0.9999248777662345,0.9999410903852917,0.9999543637862985,0.9997317232078619,0.9999489277938038,0.9999582395306984,0.9998970797730525,0.999969506564272,0.9998942949449579,0.9998590279711899,0.9999317088111702,0.9998802793823368,0.9999536479205283,0.9999653918365855,0.9999690354941216,0.9999217693354003,0.9999818179478576,0.9998534710345768,1.0,0.9999238809764399,0.9999366514150054,0.9999169159627607,0.9999873556770001,0.9999174117680814,0.9999517664606423,0.9999094125933166,0.9999614385041506,0.9999662326486913,0.9999700337446639,0.9999512580958861,0.9999672338556508,0.9998630885044993
S100_002,0.99981405257434,0.9998962944239687,0.9998871486394562,0.9999349467467576,0.9999626735471902,0.9999525517026774,0.9999637372045591,0.9999580779083216,0.9999462843598772,0.999804433228796,0.9999439397124941,0.9999613645364333,0.9998178638453056,0.999918220550105,0.9999495096294264,0.9999481225889808,0.999936075024118,0.9998885083037344,0.999858111026205,0.9998761589955977,0.9998485362341235,0.9999300475397501,0.9999263213624365,0.9999173130410539,0.9999274888214483,0.9999457407613365,0.9997998818087468,0.9999238809764399,1.0,0.9999589953946966,0.9998819475623603,0.9999413960273561,0.9999361607316837,0.9999397109179553,0.9999283290518043,0.9998389749735693,0.9999621228434905,0.9998921350693232,0.9999685158825309,0.9998464309933526,0.9998238492247462
S101_002,0.9999086444727301,0.9999146285324323,0.9999654757247863,0.9999658205420091,0.9999676880272271,0.9999699304078677,0.9999570013420854,0.9999760021140426,0.999966964903462,0.999839724667788,0.9999522255460124,0.9999737335859166,0.9998484752794964,0.9999067514657378,0.9999874806726758,0.9999473562650882,0.999960919142484,0.9999375289960235,0.999855118488087,0.9999391067194694,0.9998422542364043,0.9999212385717171,0.9999706763958545,0.9999570866827802,0.9999178097131943,0.9999408002964162,0.9998614404299024,0.9999366514150054,0.9999589953946966,1.0,0.9999017773988815,0.999932714149068,0.9999662462138125,0.9999219549266825,0.9999507654894796,0.9998937422954342,0.9999353481927387,0.9999525384218627,0.9999719803051589,0.9998686393370052,0.9999061744491626
S102_002,0.999895726971017,0.9999632663993062,0.9999287812782144,0.9999370950424591,0.9999398006193942,0.9999480630593347,0.999882143549861,0.9999302052262576,0.9999078131480374,0.9999030012829321,0.9999320296293882,0.9999523639915504,0.9996843185546636,0.9998813793197243,0.99990929755076,0.9999391744313163,0.9999662271655416,0.9998329370107756,0.9998670508402459,0.9998191637623457,0.9998446398260443,0.999890078979828,0.9999247048911527,0.9998987096563952,0.9998762197262517,0.999909545369118,0.9999072590651352,0.9999169159627607,0.9998819475623603,0.9999017773988815,1.0,0.999930679964802,0.9998737982277934,0.9999322080069245,0.9999505270376604,0.9998714728161432,0.9999346595292239,0.9998868496930359,0.9999047398920802,0.9998990331082376,0.9998509221527329
S103_002,0.9999230593638802,0.9999674042347232,0.9999482067182569,0.9999739481395024,0.9999453143663188,0.999990227283544,0.9999656942180005,0.9999626152952037,0.9999790948731999,0.9999331083449857,0.9999503582896893,0.9999651948865653,0.9997783841881652,0.9999381000121814,0.9999522031149083,0.9999302786804886,0.9999815687584103,0.9998772811862673,0.9999102588467887,0.9999283013980708,0.9999196856135496,0.9999673734237493,0.9999614156517822,0.9999651749738718,0.9999227478541551,0.9999708340875929,0.9998727555218913,0.9999873556770001,0.9999413960273561,0.999932714149068,0.999930679964802,1.0,0.9999156134264692,0.9999722798984192,0.9999143302735453,0.9999500530833818,0.9999829109197056,0.999949650366275,0.9999606205326386,0.9999711829371923,0.9998822206828536
S107_002,0.999907514736074,0.999877125036909,0.9999351910331622,0.999942838183613,0.9999728444499225,0.9999392138923646,0.9998998778685203,0.9999798297502577,0.9999523670373511,0.9998733020464078,0.9999811084069004,0.999949898210491,0.999851106242819,0.9998477061502793,0.9999852957527957,0.9999595310809657,0.9999443404687943,0.999990274950715,0.999758459955954,0.9998957639186856,0.9999072021359796,0.9999604490469535,0.9999805177058443,0.9999583492450838,0.9999757081942585,0.9999290871526036,0.9999028988818862,0.9999174117680814,0.9999361607316837,0.9999662462138125,0.9998737982277934,0.9999156134264692,1.0,0.9998548970288448,0.9999596299168834,0.9999192521231911,0.9999162636123666,0.9999528817420043,0.9999723620364763,0.9998244808270991,0.9998083537958937
S109_002,0.9998704602174401,0.999945904447758,0.9999185303896895,0.9999374403379301,0.9999089361533672,0.999972872576386,0.9999701958644861,0.9999344118991539,0.9999474398257607,0.9998734563708621,0.9998933485659528,0.9999444281437307,0.9997151685345551,0.9999233990180093,0.9999079362628873,0.999908245272495,0.9999625863997019,0.999790174544118,0.9999600291347988,0.9999097984926835,0.9998446649901505,0.9999069264624443,0.9999124319426141,0.999902487988519,0.9998410941674077,0.9999267666876535,0.9997903290837189,0.9999517664606423,0.9999397109179553,0.9999219549266825,0.9999322080069245,0.9999722798984192,0.9998548970288448,1.0,0.9998771243248531,0.9998711339652108,0.9999800362391028,0.9998831158977235,0.999916020475924,0.9999544800308485,0.999912692335034
S110_002,0.9998814558123879,0.9999337005374872,0.9999319979442296,0.9999570925554829,0.9999925165609523,0.9999442006618926,0.9998909472319546,0.9999576120961556,0.9999276975233408,0.9998544557014342,0.9999849428948808,0.9999785755545395,0.9998174798211751,0.9998935413163715,0.9999670558194775,0.9999701036100372,0.9999524223244993,0.9999426793303762,0.9997842846162632,0.9998244693397531,0.999855913593593,0.9999169465137729,0.9999561945576979,0.9999437275425915,0.999958975331841,0.99994110014391,0.9999421087903906,0.9999094125933166,0.9999283290518043,0.9999507654894796,0.9999505270376604,0.9999143302735453,0.9999596299168834,0.9998771243248531,1.0,0.9998756942700888,0.999911719240905,0.9999309462226467,0.9999668328768463,0.9998247864902811,0.9998052998657058
S112_002,0.9999762203114722,0.9999156253121868,0.9999553423328924,0.9999436661452487,0.9998959113416329,0.999944821349364,0.9998759030511969,0.9999371772729809,0.9999475110053887,0.9999688130475175,0.9999277162793255,0.9999039214748294,0.9997357103012073,0.9998442085140679,0.9999389120623763,0.9998768766767437,0.9999494597596914,0.9999138941142831,0.9997930261255217,0.999930650481254,0.999931124286852,0.9999591432584649,0.9999694699519303,0.9999632846026423,0.9999118204504069,0.9999220115480524,0.9998953855890989,0.9999614385041506,0.9998389749735693,0.9998937422954342,0.9998714728161432,0.9999500530833818,0.9999192521231911,0.9998711339652108,0.9998756942700888,1.0,0.9999120580657523,0.9999707218359051,0.9999146807986204,0.9999431759758906,0.999839293172046
S113_002,0.9998915826684208,0.9999374459341865,0.9999222498211515,0.9999454685617273,0.9999417772213655,0.9999773951010882,0.9999555050666225,0.9999710662186818,0.9999610647726864,0.999919046644789,0.9999411220875021,0.9999518865532426,0.9997291773023378,0.9999039848508378,0.9999381723041191,0.9999459251912457,0.9999766390397693,0.9998650199569765,0.9999072837631992,0.9999114349157232,0.9999119544235985,0.9999652663149269,0.9999501859750598,0.9999247921485191,0.9999136748638401,0.9999452834459097,0.9998279063378573,0.9999662326486913,0.9999621228434905,0.9999353481927387,0.9999346595292239,0.9999829109197056,0.9999162636123666,0.9999800362391028,0.999911719240905,0.9999120580657523,1.0,0.9999086827348671,0.9999430287668527,0.9999411250899399,0.9998642358501171
