,S010_005,S011_005,S014_005,S022_005,S026_005,S032_005,S034_005,S035_005,S037_005,S042_005,S044_005,S045_005,S046_005,S050_005,S052_005,S053_005,S054_005,S055_005,S056_005,S057_005,S058_005,S060_005,S061_005,S062_005,S063_005,S064_005,S065_005,S066_005,S067_005,S068_005,S069_005,S070_005,S071_005,S072_005,S073_005,S074_005,S075_005,S076_005,S077_005,S078_005,S079_005,S080_005,S081_005,S083_005,S085_005,S086_005,S087_005,S089_005,S091_005,S092_005,S093_005,S094_005,S095_005,S096_005,S097_005,S098_005,S099_005,S100_005,S101_005,S102_005,S103_005,S104_005,S105_005,S106_005,S107_005,S108_005,S109_005,S110_005,S111_005,S112_005,S113_005,S114_005,S115_005,S116_005,S117_005,S118_005,S119_005,S121_005,S124_005,S125_005
S044_005,0.999924913746169,0.9999718305843805,0.9999675032093277,0.9999649861900974,0.9999522334186627,0.9999612156377086,0.9999122146059881,0.999962910058709,0.9999812044168528,0.9998603818511305,1.0,0.9999198727890173,0.999934464393749,0.9999575219169269,0.9999529674364077,0.9998991252487859,0.9999265635366869,0.9999665377240287,0.999932149788366,0.9999197999866775,0.9999259186811956,0.9999903920689888,0.9999402789581218,0.9999364334514625,0.9999480415390827,0.9999309536959411,0.9999280712172331,0.9999563582430027,0.999908113336535,0.9999042596125501,0.9999456630721542,0.9998636092097223,0.9999059578034865,0.9999638158299649,0.999923459406509,0.9999695150583403,0.9999448767460275,0.9998820295380976,0.9999314738477564,0.99992414668716,0.9999467608618783,0.999893705116491,0.9999375013899604,0.9998888432271076,0.9999566937701542,0.9998988229638959,0.9999742610404756,0.9999515520935632,0.999907379006697,0.9999839616766449,0.9999560867813334,0.9998392241635047,0.999953713888755,0.9997735223546176,0.999881963123005,0.9998741594454114,0.9999380996250141,0.9999590907692041,0.9999694032721409,0.9999534335568931,0.9999656157722835,0.9999505093214207,0.9999618185109075,0.9998616677214633,0.999913453232318,0.9998681772380955,0.9998749256778223,0.9999454724327899,0.9999445632554366,0.9999307014054886,0.9999126366301906,0.9999295273726112,0.9999409415093143,0.99989048769862,0.999731122490817,0.999897174263491,0.9998977959300971,0.999886502978673,0.9998902487430471,0.9999561241222992
S045_005,0.9999322927771329,0.9998520786383999,0.9999631854014159,0.9999756345954802,0.9999829325411581,0.9999355068070913,0.9998499255269278,0.999956154385047,0.9999461316188687,0.9999090654439463,0.9999198727890173,1.0,0.9999622115627664,0.9999716398954954,0.9999695907856261,0.9999851078039298,0.9999609069172611,0.9999612940016172,0.9999706135411459,0.9999842674390224,0.9999462092951213,0.9999590168050623,0.9999839820592236,0.9999859894118969,0.9999705337413604,0.9999890028699618,0.9999771578036011,0.9999471924588637,0.999973744017725,0.9999278734579721,0.9999509417281573,0.9999212324195829,0.9999659779538166,0.9999675476692983,0.9999698897653977,0.9999626056976382,0.9999823726291668,0.9999597502890335,0.9999564145821243,0.9999465410646246,0.9999747487839434,0.9999410683138564,0.9999824177608446,0.9999866807440153,0.9999640673404919,0.9998644481095921,0.9998938058191345,0.9999582838649225,0.9999797712947137,0.9999469893232673,0.9999589917919717,0.9998956454329105,0.9999383550484598,0.9995910616386399,0.9999854520416644,0.99997319209995,0.9999913529789664,0.9999435384499052,0.9999634405329076,0.9999745482828125,0.9999799916541007,0.9999755755819791,0.9999277856177278,0.9998056325321487,0.9999683243311974,0.9999368973024169,0.9999355528817404,0.999966385153577,0.9999189596696414,0.9999662112031665,0.9999607391227414,0.9999717180003963,0.999943137334349,0.9999694312141314,0.9998987679229099,0.9999359865113271,0.9999512031597159,0.9999478157281874,0.9999253315986285,0.9999549414024739
S046_005,0.9999148050584556,0.9999265764737008,0.9999579615098081,0.99994423369751,0.999966214835211,0.9999258912019046,0.9998508943522668,0.9999307350900394,0.999928045205062,0.9998378913908559,0.999934464393749,0.9999622115627664,1.0,0.9999906106635468,0.9999394081250778,0.9999618829189406,0.9999049422511377,0.9999721842945765,0.9999196920131304,0.999957453425023,0.99990991194323,0.9999608209041505,0.9999452993198084,0.9999753920327236,0.9999696715370109,0.9999849894251372,0.999933761386805,0.9999432042490105,0.9998999001286283,0.9998656378795789,0.9999304688076232,0.9998293647089292,0.999947859429989,0.9999498560437422,0.999939783666854,0.999960672307926,0.9999560767513244,0.9999143190256646,0.9999180299109792,0.9999379100391498,0.9999670369426278,0.9999639918856641,0.9999413876741391,0.9999150851819166,0.9999159126290914,0.9999367628049698,0.9999039471533389,0.999927980122626,0.9999403829049657,0.9999577982382345,0.99997589755468,0.9997912903893055,0.999924856921871,0.9996572649051734,0.9999378017500645,0.9999123481069506,0.9999544579742976,0.9999130194326078,0.999979911220808,0.9999436758614831,0.9999529121204898,0.9999644118139487,0.9999100810502092,0.9997297192669511,0.9999298375317681,0.9998768966348003,0.9999680882892967,0.9999509334325435,0.9998570808522234,0.9999461949703564,0.9999448225490042,0.9999238621771928,0.9999701369801033,0.9998980051500509,0.99987566711926,0.9999126803598986,0.9999077069324688,0.9999668354026721,0.9998730789182771,0.9999703788511768
S050_005,0.9999344527465539,0.9999341514559965,0.9999690484327262,0.9999629467585524,0.9999728191657541,0.9999402159027762,0.9998382786389781,0.9999382461409873,0.9999541336136297,0.9998373730572352,0.9999575219169269,0.9999716398954954,0.9999906106635468,1.0,0.9999527486338401,0.9999521903812367,0.9999139766256997,0.9999711157788063,0.9999448473103787,0.9999532278385306,0.9999084751084752,0.9999778531967805,0.9999582046147568,0.9999762173375447,0.9999633648280105,0.9999804496038004,0.9999416078191411,0.9999528459744798,0.9999170317208599,0.9998699910018656,0.9999295599720844,0.9998430256791822,0.9999522293397566,0.9999593719352508,0.999937510648131,0.9999699472471154,0.9999633522425718,0.999905825819379,0.9999314697793302,0.9999343206296425,0.9999747679102546,0.9999532413189328,0.9999589958081241,0.9999308896193358,0.9999344845978941,0.9999034289643788,0.9999183440075328,0.9999341477403844,0.9999448222547367,0.9999722164585081,0.9999713728316513,0.9998085028299427,0.9999346227391899,0.9996747127246501,0.9999474901134489,0.9999201682094381,0.999968015903392,0.999932268231991,0.9999770279097044,0.9999496121115363,0.9999632877016703,0.9999628508292835,0.9999226975900298,0.9997697871084023,0.9999333770770683,0.9998727240671937,0.9999351906396664,0.9999456968873689,0.9998871325985375,0.9999644474174451,0.9999347829468688,0.9999476616744876,0.9999612479511002,0.9999182313663713,0.9998831647825749,0.9999029849506562,0.9999025453618531,0.999944833362313,0.9998697805120936,0.9999625912728686
S052_005,0.9999503112775999,0.999903966453539,0.9999795703945003,0.9999945537871489,0.9999611429430342,0.9999746583637122,0.9998997911733535,0.999968001579883,0.9999797204770466,0.9999473336088947,0.9999529674364077,0.9999695907856261,0.9999394081250778,0.9999527486338401,1.0,0.999963261297113,0.9999859426199504,0.9999638148987989,0.9999579338517616,0.9999796810309239,0.9999806898403454,0.9999813284423323,0.9999825452977703,0.9999824854558723,0.9999767557306504,0.9999741445866844,0.9999881892694551,0.9999930327886212,0.9999833878354571,0.9999402242935299,0.9999842990425573,0.9999396150570627,0.9999602064350872,0.9999939390728784,0.9999909057866851,0.9999858221192482,0.9999893575657158,0.9999631063111323,0.9999725294984922,0.9999676235588042,0.9999633058398842,0.9999413900828346,0.999980396588539,0.9999616962727279,0.9999877079324413,0.9998593176047604,0.9999660263730411,0.9999756112026017,0.9999789062071199,0.9999810841841758,0.9999534017289005,0.9999074218170676,0.999972619642154,0.9995992393580232,0.9999630763327048,0.9999486314300164,0.9999594739201396,0.9999778231290805,0.9999573706794412,0.9999698944706717,0.9999848449265218,0.9999860371519296,0.9999797401682071,0.9999173518383028,0.9999715453315815,0.9999499207313174,0.9998998145233028,0.999975442718526,0.9999733696317963,0.9999785904909675,0.9999609868471535,0.9999582508097267,0.9999652014831901,0.9999661036178062,0.9998282500474874,0.9999775071706587,0.9999654477001998,0.9999436747723388,0.9999424867870704,0.9999564758575742
S053_005,0.9999335590842405,0.9998495104779384,0.9999634212146521,0.9999629896176376,0.9999657632571284,0.9999148248327737,0.9998748469846173,0.9999597598426883,0.9999230750138083,0.9999360335337827,0.9998991252487859,0.9999851078039298,0.9999618829189406,0.9999521903812367,0.999963261297113,1.0,0.9999611298051131,0.9999547775803354,0.9999555257865899,0.9999966588318855,0.9999635301425784,0.9999405370129466,0.9999823068778573,0.9999903364484589,0.9999870205791834,0.9999919132393635,0.9999715679540887,0.9999463989769182,0.99996530668011,0.9999330334003688,0.9999563761092635,0.9999242280738484,0.9999752336749248,0.9999702385770576,0.9999784778913309,0.9999605334879891,0.9999774596001106,0.9999828674357978,0.9999461344645556,0.9999726416836198,0.999976501000002,0.9999648007925799,0.9999724777752702,0.9999733109131034,0.9999499011506536,0.999889540520608,0.9998877903161266,0.9999590716973233,0.9999812961223458,0.9999406168163485,0.9999709278228079,0.9999094675552418,0.9999521297440309,0.9995325835715543,0.9999807650173269,0.999980925456166,0.999974750532599,0.9999455272800255,0.9999649774537863,0.9999720649366475,0.9999753049002779,0.9999847389136154,0.9999362884909039,0.999788999033498,0.9999825685635123,0.9999555078835117,0.9999673025738726,0.9999802289275089,0.9999073995687543,0.9999548010666187,0.9999831426548869,0.9999599465105332,0.999956382189836,0.9999659912157046,0.9998814147199626,0.999961460521466,0.9999756507006811,0.9999797934863425,0.9999454920014784,0.9999536039629203
S054_005,0.9999178668714428,0.9998505452617674,0.9999573705817307,0.9999810027398783,0.999959949503073,0.9999594838943076,0.9999308976363624,0.9999773427031524,0.9999601589831915,0.9999776323453783,0.9999265635366869,0.9999609069172611,0.9999049422511377,0.9999139766256997,0.9999859426199504,0.9999611298051131,1.0,0.9999550815251536,0.9999490588160715,0.9999774292722668,0.9999930753802975,0.9999571148710276,0.9999738315534934,0.9999619132797103,0.9999676843164524,0.9999564269183161,0.9999894129302721,0.9999639369579105,0.9999918939504628,0.999980230737324,0.9999895143831334,0.9999725576349966,0.9999353134554703,0.9999796889054478,0.9999901402089916,0.9999632083049541,0.9999801274202047,0.9999762085056048,0.9999708621974006,0.9999541372376094,0.9999419033982759,0.9998999750415645,0.9999678448548461,0.9999669121147855,0.9999937621354988,0.9998554917100699,0.9999431175778937,0.9999853075835016,0.9999716746242867,0.9999473419549091,0.99993770875821,0.9999487934333056,0.999957155140302,0.9996038163915323,0.9999462181933836,0.999949793994815,0.9999581753115211,0.999967217048414,0.9999467310398517,0.999980647918217,0.999983558376503,0.9999786494434773,0.9999699560867428,0.9999167147420459,0.9999695631742044,0.9999758161285931,0.9998947287885708,0.9999817722015558,0.9999785073647912,0.99993991914017,0.999961408438095,0.999947261012007,0.9999370171572561,0.9999616659417093,0.9997713252999001,0.9999762787078692,0.9999791078824037,0.9999210345244312,0.999974781886147,0.9999520670532432
S055_005,0.9999144641698813,0.9999307752004313,0.9999694219232313,0.9999712400710778,0.9999902463454703,0.9999633840920997,0.999934058709075,0.9999701870859816,0.9999704349023457,0.9998997709826201,0.9999665377240287,0.9999612940016172,0.9999721842945765,0.9999711157788063,0.9999638148987989,0.9999547775803354,0.9999550815251536,1.0,0.9999218617017194,0.9999637487592204,0.9999566148056784,0.9999826826128884,0.9999509408212066,0.9999657960137731,0.9999756015688464,0.9999728498227757,0.9999696168446469,0.9999580753963055,0.9999346798345268,0.9999402144844719,0.9999745719497332,0.9998819687338227,0.999932502757773,0.9999696496226783,0.9999633338446686,0.9999783822203432,0.999978578639955,0.9999269743885888,0.9999655873434422,0.9999416772936124,0.9999586460882196,0.999919658022341,0.9999556364882529,0.9999342602868511,0.9999675858616819,0.9999557138707269,0.9999477592550128,0.9999798136268728,0.9999542483589812,0.9999681173457269,0.9999768981775329,0.9998536546659108,0.9999355629487893,0.9997597820107036,0.9999230047317811,0.9999055602619473,0.9999687847934815,0.9999442816255149,0.9999918666101931,0.9999778590904329,0.9999807660724197,0.999981557226264,0.9999510370382639,0.9998272873695524,0.9999426748243392,0.9999309399165767,0.9999423604480405,0.9999813987819538,0.999921175810512,0.9999266814119815,0.9999426833968421,0.999933305761862,0.9999743456930056,0.9999064357402724,0.9997766698989266,0.9999412769744167,0.9999282246818336,0.9999416955867377,0.9999386748950069,0.9999956979393159
S056_005,0.9999371088648447,0.9998577723189332,0.9999574066343607,0.9999659981586545,0.999948549061184,0.9999207528810389,0.9998452290247084,0.9999659222569914,0.9999369197682587,0.9999032324823524,0.999932149788366,0.9999706135411459,0.9999196920131304,0.9999448473103787,0.9999579338517616,0.9999555257865899,0.9999490588160715,0.9999218617017194,1.0,0.9999604894912578,0.9999337282342767,0.9999522093868838,0.9999896109822578,0.9999644891063669,0.999956496389677,0.9999566794101218,0.9999411727559557,0.9999338977528234,0.9999663697421214,0.9999228353167532,0.9999304202510378,0.9999450897073474,0.9999472086348014,0.9999640302241926,0.9999434775329876,0.9999444713609392,0.9999495318019198,0.9999533272001375,0.9999167874150285,0.9999433101600135,0.9999695389503436,0.9999212889582964,0.9999681535204397,0.9999599823724689,0.9999584372996047,0.9998087080431354,0.9999012539377494,0.9999371978854893,0.9999415324031968,0.9999474695820325,0.999944281040161,0.9999293420779654,0.9999683544707576,0.9995596345804896,0.9999588539077793,0.9999766598586113,0.999972304955163,0.9999617684314573,0.9999443509258513,0.9999682433846867,0.9999739960067142,0.9999525080720811,0.9999376425066558,0.9998232889808046,0.999959050276198,0.9998998806170929,0.9998975868047519,0.9999465236902843,0.9999471706973966,0.9999671690955988,0.9999624843619661,0.9999778158523651,0.9998991103751256,0.9999748549193332,0.9998657933003029,0.9999046754153585,0.999957637636986,0.9999062301495112,0.9999044508083703,0.9999158509189471
S057_005,0.9999491550104211,0.9998695814361429,0.9999768984709574,0.9999791103459105,0.9999695327059834,0.9999333481993067,0.999896147733282,0.9999719295532413,0.9999465970134589,0.9999554417120305,0.9999197999866775,0.9999842674390224,0.999957453425023,0.9999532278385306,0.9999796810309239,0.9999966588318855,0.9999774292722668,0.9999637487592204,0.9999604894912578,1.0,0.9999803231626357,0.9999560354417116,0.999989017261826,0.9999936008779297,0.9999926743588475,0.9999908480577071,0.9999847172111994,0.9999653081809612,0.9999778562361534,0.9999476820189223,0.9999719325408157,0.9999369458029278,0.9999798471345448,0.9999852059036036,0.9999889920043433,0.9999759513024379,0.9999887056291092,0.9999854593355982,0.9999647016133127,0.9999829421919016,0.9999804906460052,0.999963874262973,0.9999830104674827,0.99997781796267,0.9999682147599741,0.9998901923378909,0.9999156113396275,0.9999753561166771,0.9999895557898658,0.9999578499354097,0.9999750342961101,0.9999252488383775,0.9999668306191762,0.999553941157143,0.9999811539266289,0.9999798642533184,0.9999767438499937,0.9999659440464445,0.9999693644602657,0.9999795111814256,0.9999859098273185,0.9999939925509307,0.9999605144415338,0.9998370759953198,0.999990966702833,0.999969213041735,0.9999538058296388,0.9999893656445171,0.9999358454534429,0.9999630881102686,0.9999831700252759,0.9999684433692219,0.9999673078594135,0.9999745387131145,0.9998597273114338,0.9999769477977443,0.9999823221595924,0.9999780281731343,0.9999612060705163,0.9999595694978249
S058_005,0.9999287751025533,0.9998696472420227,0.9999650071069456,0.9999753962966343,0.9999495858150775,0.9999458876561338,0.9999477886888976,0.9999788699641414,0.9999551105877752,0.9999857766074423,0.9999259186811956,0.9999462092951213,0.99990991194323,0.9999084751084752,0.9999806898403454,0.9999635301425784,0.9999930753802975,0.9999566148056784,0.9999337282342767,0.9999803231626357,1.0,0.9999518599600071,0.9999688308186887,0.9999636703433925,0.9999784724988316,0.9999557214220377,0.99998338171037,0.9999671480873683,0.9999767912304658,0.9999751464042438,0.9999892668813617,0.9999556744803884,0.9999438169526378,0.999983484725317,0.999989016982435,0.999969562653633,0.9999781795544068,0.9999768802011895,0.9999691886806363,0.999972875892888,0.999947411900736,0.9999178598520987,0.9999630459760693,0.9999515919981017,0.9999821435993291,0.9998819891497004,0.999946266527132,0.9999877569223993,0.9999708827497261,0.9999523892296266,0.9999521570843918,0.9999454572238463,0.999966858852544,0.9995895957426678,0.9999376029092152,0.9999446209977313,0.9999466367253147,0.9999732082898886,0.9999525533449563,0.9999758231209748,0.9999804694667193,0.9999854390826882,0.9999812620172737,0.9999078022797215,0.9999767964043262,0.9999821404188399,0.999910465090127,0.9999897621559605,0.9999694257344727,0.9999314485718224,0.9999660969504445,0.9999417101498689,0.9999544955369593,0.9999527193159711,0.9997491287854919,0.999988610489408,0.9999829182278045,0.9999422466727045,0.9999842269275396,0.9999532126982148
S060_005,0.9999378422270276,0.9999554028788314,0.9999800117350307,0.9999857975527165,0.9999749637047528,0.9999819287000491,0.9999100175703844,0.9999712635219647,0.9999884340632993,0.9998925362285187,0.9999903920689888,0.9999590168050623,0.9999608209041505,0.9999778531967805,0.9999813284423323,0.9999405370129466,0.9999571148710276,0.9999826826128884,0.9999522093868838,0.9999560354417116,0.9999518599600071,1.0,0.9999666113846132,0.9999694849585582,0.9999703974486356,0.9999672777689254,0.9999635281008424,0.9999802663116796,0.999946486291463,0.9999234388271762,0.9999714087439103,0.9998976619348324,0.9999376287549713,0.9999830061068353,0.9999621210779907,0.9999854138617988,0.9999749597166911,0.9999240494121798,0.9999564549615318,0.9999456377717056,0.9999645092343444,0.9999270233168244,0.999964135013961,0.9999307572629031,0.9999771858135077,0.9999032633583972,0.9999770850744081,0.9999682211326885,0.9999476698991818,0.9999920062724165,0.9999669711975216,0.9998604843709957,0.9999634494923821,0.9997286038681525,0.9999294178354685,0.99991324542103,0.9999623909512755,0.9999668335074492,0.9999802905576782,0.9999712656190772,0.9999833051602979,0.9999754381413886,0.9999687320821838,0.999875524468432,0.9999423014290693,0.9999051889720764,0.9999072497805016,0.9999668290536489,0.9999546243145597,0.9999633915086904,0.9999438686845473,0.9999481591228093,0.9999639594108635,0.9999266503642382,0.9998017840141958,0.9999356776940539,0.9999307464573993,0.9999243322190883,0.9999128102522776,0.9999754786282308
S061_005,0.9999624706973712,0.999880743736397,0.9999819470362589,0.9999864319795577,0.999964581986254,0.999937913212736,0.9998787239586764,0.9999779764964235,0.9999580758305293,0.9999421873734654,0.9999402789581218,0.9999839820592236,0.9999452993198084,0.9999582046147568,0.9999825452977703,0.9999823068778573,0.9999738315534934,0.9999509408212066,0.9999896109822578,0.999989017261826,0.9999688308186887,0.9999666113846132,1.0,0.999989473008466,0.999984387760041,0.9999811758726682,0.9999741685097183,0.9999659899336366,0.9999827549724155,0.9999415712701192,0.9999609417100821,0.9999481357566652,0.9999774516392366,0.9999885957305006,0.9999762821920466,0.9999750874019523,0.9999809181025457,0.9999760279283801,0.9999548834022074,0.9999775048994403,0.9999865648695511,0.9999553794414009,0.99998877618556,0.9999777843016396,0.9999745384764904,0.9998529497216623,0.9999249647621957,0.999967388955855,0.9999775169376462,0.9999685550891839,0.9999695070921139,0.9999381088214239,0.999982249966336,0.9995584927119613,0.9999805381202831,0.9999867802562408,0.9999813334929193,0.9999806585307385,0.9999641464136463,0.9999805310935964,0.9999898527285126,0.9999841742657908,0.9999665902672731,0.9998548857146392,0.9999874396272965,0.9999453361807401,0.9999263847880371,0.9999768955749592,0.9999577335631192,0.9999792786587194,0.9999789812571043,0.9999860202281866,0.9999470131226824,0.9999876317494211,0.999868646591748,0.9999544174169201,0.9999782215094966,0.9999522288590911,0.9999429369442661,0.9999433808888017
S062_005,0.9999621018374791,0.9999012930639272,0.999985160534478,0.9999828565552931,0.9999684385171819,0.9999408795148269,0.9998708178472748,0.9999623248274148,0.9999558142428833,0.9999247250659012,0.9999364334514625,0.9999859894118969,0.9999753920327236,0.9999762173375447,0.9999824854558723,0.9999903364484589,0.9999619132797103,0.9999657960137731,0.9999644891063669,0.9999936008779297,0.9999636703433925,0.9999694849585582,0.999989473008466,1.0,0.9999914401080356,0.9999963216333164,0.9999769030487752,0.9999766878894855,0.9999663579952173,0.9999173667539651,0.9999624023187661,0.999910830912446,0.9999868936924872,0.9999878655996223,0.999981471029247,0.9999841808266499,0.9999880257047733,0.9999686193113179,0.9999587883175783,0.9999816871379398,0.9999888873966768,0.9999806795107898,0.9999851787923865,0.9999687255066737,0.9999605831215503,0.9998878358617569,0.9999262077759363,0.9999632686891127,0.9999854888459877,0.9999749192151022,0.9999796106594707,0.9998915271755072,0.9999704542839335,0.9995625222952733,0.9999844818808565,0.9999721505175653,0.999975161021566,0.9999665164330033,0.9999730434353684,0.9999694503934342,0.9999826741228428,0.9999915417478165,0.9999594241727331,0.9998297058452723,0.9999834307393607,0.9999419064395346,0.9999505731696565,0.9999785313171831,0.9999282053189685,0.9999825648785733,0.9999763058414072,0.9999710765597913,0.9999765322603307,0.999970297207815,0.9998910577463735,0.9999659356584936,0.999965417279506,0.9999815244632475,0.9999315424172632,0.9999590559221788
S063_005,0.9999543776691671,0.9999171579757299,0.9999867605556221,0.9999783652593056,0.9999700655402204,0.9999411922280267,0.9999212343079905,0.999981666368361,0.9999559718689867,0.999941900257143,0.9999480415390827,0.9999705337413604,0.9999696715370109,0.9999633648280105,0.9999767557306504,0.9999870205791834,0.9999676843164524,0.9999756015688464,0.999956496389677,0.9999926743588475,0.9999784724988316,0.9999703974486356,0.999984387760041,0.9999914401080356,1.0,0.9999884550029953,0.9999727330803706,0.9999716061825853,0.9999583866705773,0.9999429522751212,0.9999744769004936,0.9999193423232272,0.9999748163171626,0.9999900894571655,0.9999812415252406,0.9999848497496303,0.9999833465074267,0.9999734407772026,0.9999578867153873,0.9999887759305552,0.9999861257141079,0.9999700600284182,0.9999750574437521,0.9999535185686625,0.9999650965180492,0.9999245481591529,0.9999393074902987,0.9999774343553152,0.9999748277897494,0.9999755144636376,0.9999912638912489,0.9999089434022117,0.9999800255854,0.9996126355575369,0.9999601332317155,0.9999621464103641,0.9999706936968196,0.9999737385194091,0.9999861691838171,0.9999817380304997,0.9999886121942276,0.9999966006975426,0.9999729618905783,0.9998333944624649,0.9999841128918158,0.9999527756929001,0.9999640528916692,0.9999935768311735,0.9999368784052024,0.9999596301119487,0.9999844824817893,0.9999628405346288,0.9999793674149761,0.9999553893613976,0.9998311234119485,0.9999712908612568,0.9999762569741356,0.9999805739984721,0.9999554265282723,0.9999722033829912
S064_005,0.9999377971716851,0.9998953706280231,0.9999732451241902,0.9999732818559509,0.9999771436620104,0.999944579691681,0.999874365571708,0.9999589275590104,0.9999450296485821,0.9999093584558918,0.9999309536959411,0.9999890028699618,0.9999849894251372,0.9999804496038004,0.9999741445866844,0.9999919132393635,0.9999564269183161,0.9999728498227757,0.9999566794101218,0.9999908480577071,0.9999557214220377,0.9999672777689254,0.9999811758726682,0.9999963216333164,0.9999884550029953,1.0,0.999972563410472,0.9999659921017305,0.9999583561698343,0.9999176872804884,0.9999631504021456,0.9999056072128086,0.9999731475608975,0.9999773818574089,0.9999794779646296,0.9999746961909887,0.9999831292093649,0.9999668748708872,0.9999496253173753,0.999966855555841,0.9999806212701836,0.9999723029445842,0.999973743840347,0.9999631813889868,0.9999558208741707,0.9999066341658127,0.9999183509669711,0.9999584637835568,0.9999776138558675,0.9999647475921196,0.9999773278189049,0.9998728267423899,0.9999550992415716,0.9995963085882594,0.9999767787008396,0.9999627644406295,0.9999764366406448,0.9999472562679421,0.9999785069841525,0.999971501300914,0.9999792157681635,0.9999874179010467,0.9999415844194282,0.999800383090991,0.9999704017563805,0.9999332702426762,0.9999664489085748,0.9999771456310192,0.9999109300323078,0.9999721710234593,0.9999774640163729,0.9999566797601338,0.9999721283988516,0.9999538869055918,0.9998940300270942,0.9999566705234039,0.9999600093855313,0.999978840479438,0.9999237577565516,0.9999713192753609
S065_005,0.9999401749605162,0.9998622905687212,0.9999712875385623,0.9999890106485188,0.9999731914311668,0.999953279099849,0.9999020036498911,0.9999645964723259,0.9999712353453563,0.9999602834358488,0.9999280712172331,0.9999771578036011,0.999933761386805,0.9999416078191411,0.9999881892694551,0.9999715679540887,0.9999894129302721,0.9999696168446469,0.9999411727559557,0.9999847172111994,0.99998338171037,0.9999635281008424,0.9999741685097183,0.9999769030487752,0.9999727330803706,0.999972563410472,1.0,0.9999714606476685,0.9999860623199793,0.9999572213671518,0.9999804166813961,0.9999345440294056,0.9999603684205359,0.9999827285619755,0.999989222444734,0.9999792549516532,0.9999963077111419,0.999961876048509,0.9999906999875945,0.9999605585527878,0.9999589257639268,0.9999243149185056,0.9999844839545925,0.9999812588817076,0.9999860725108662,0.9998713098610759,0.9999318126000472,0.9999875507524643,0.9999920557544123,0.9999567381290969,0.9999523101487848,0.9999191401282481,0.9999454805163996,0.9996026400035343,0.9999683814867063,0.9999515059438931,0.9999719176081305,0.9999650308388265,0.9999555099689954,0.9999743743280713,0.9999840163956979,0.9999875459969171,0.9999654910548103,0.9998950536676031,0.9999772353694343,0.9999789683029973,0.9999045082861111,0.9999821894280757,0.9999562400417769,0.99995100377284,0.9999488713494499,0.9999601101607575,0.999963288917832,0.9999655453856094,0.9998121702671778,0.9999778655833793,0.9999596079930198,0.9999451525995547,0.9999681398042808,0.9999591580166562
S066_005,0.9999528225587896,0.9999338063523144,0.999979201522813,0.9999848960881592,0.9999414093294146,0.9999701444508207,0.9998887796831208,0.9999501771368258,0.9999765905703243,0.9999234992847446,0.9999563582430027,0.9999471924588637,0.9999432042490105,0.9999528459744798,0.9999930327886212,0.9999463989769182,0.9999639369579105,0.9999580753963055,0.9999338977528234,0.9999653081809612,0.9999671480873683,0.9999802663116796,0.9999659899336366,0.9999766878894855,0.9999716061825853,0.9999659921017305,0.9999714606476685,1.0,0.9999560948380004,0.9999055764051394,0.9999737014538307,0.9999005444378318,0.999956280623441,0.9999898024166664,0.9999792715633542,0.9999875536430884,0.999978801211512,0.999940763815772,0.9999596331980097,0.9999673691070824,0.9999567795912544,0.9999524315479495,0.999965877766601,0.9999305836522713,0.9999677397291872,0.9998654568754953,0.9999759935114672,0.9999598586840158,0.9999652187798475,0.999989167368306,0.9999516974433761,0.9998654259495725,0.9999707146134402,0.9995913718122779,0.9999454646629357,0.9999216504119182,0.9999343613025873,0.9999715300453367,0.9999515851129304,0.9999470869705435,0.9999691240472874,0.9999791296814879,0.9999797597344421,0.9999117185234111,0.9999573594706868,0.9999256680955411,0.9998924566114957,0.9999627913077757,0.9999564546676717,0.9999773443332043,0.9999470617452902,0.9999389472212609,0.9999767414849413,0.9999425469767875,0.9998168610285202,0.9999744030750342,0.9999452113819141,0.9999484698829015,0.9999174772114094,0.9999494556143901
S067_005,0.9999272454774837,0.9998205895556658,0.9999534223848859,0.9999803402937206,0.9999530833027706,0.9999427861926561,0.9998794690503674,0.999963148018818,0.9999504936678224,0.9999658667870219,0.999908113336535,0.999973744017725,0.9998999001286283,0.9999170317208599,0.9999833878354571,0.99996530668011,0.9999918939504628,0.9999346798345268,0.9999663697421214,0.9999778562361534,0.9999767912304658,0.999946486291463,0.9999827549724155,0.9999663579952173,0.9999583866705773,0.9999583561698343,0.9999860623199793,0.9999560948380004,1.0,0.9999605740973931,0.9999689875169051,0.9999733718076015,0.9999475907509444,0.9999741132626394,0.999982961969404,0.9999549066958038,0.9999775699918652,0.9999758213444379,0.9999635661884125,0.9999494648847423,0.9999474689814078,0.9999063462337868,0.9999773978663896,0.9999840883814605,0.9999855122295795,0.999808812788482,0.9999159887014689,0.9999688017619132,0.9999773418263499,0.9999384036019452,0.999926606886594,0.9999522812677818,0.9999523094955953,0.9995341395609108,0.9999695382006119,0.9999709261469466,0.9999649708117109,0.9999632012017083,0.9999304033904349,0.9999711816111199,0.9999777532285168,0.999969715652864,0.9999546673204648,0.9999009118164901,0.999973545759379,0.9999656887208814,0.9998812706544802,0.9999661738265021,0.9999705953146788,0.9999563478690828,0.9999573385599438,0.9999629067647335,0.9999207976794566,0.9999833274196993,0.9998259678538619,0.9999625423237599,0.9999747834993081,0.9999168624956911,0.9999558055500113,0.9999281369473291
