,S010_002,S022_002,S026_002,S032_002,S034_002,S035_002,S037_002,S042_002,S044_002,S051_002,S057_002,S067_002,S070_002,S071_002,S073_002,S075_002,S077_002,S078_002,S079_002,S080_002,S082_002,S083_002,S087_002,S088_002,S093_002,S095_002,S097_002,S099_002,S100_002,S101_002,S102_002,S103_002,S107_002,S109_002,S110_002,S112_002,S113_002,S115_002,S118_002,S121_002,S122_002
S057_002,0.9999377753602648,0.9999536014079605,0.9998988674184717,0.9999288779853204,0.9999785997179869,0.9999334845239372,0.9999012238429797,0.9999843998673134,0.9999199819997971,0.9998138245857712,1.0,0.9999427052265766,0.9999349599149074,0.999823069926608,0.9999260560537262,0.9999858573888848,0.9999346266639524,0.9999457044022709,0.9998349504448935,0.9998701857735802,0.9998351779490405,0.9999029742397417,0.9999335027666343,0.9999274271616976,0.9999804137425393,0.9999807301796946,0.9998681806059303,0.9998266793682229,0.9999179832089586,0.9999081703586863,0.9999149545258179,0.9999504431153502,0.999941342138906,0.9998679476204844,0.9999368674607787,0.9999184997624226,0.9999559314698456,0.9999382736332226,0.9999431431208426,0.9998142329484355,0.9997483879193342
S067_002,0.9999637847223309,0.9999852124245202,0.9999326996564838,0.9999656813698545,0.9999796970192376,0.9999580039958598,0.9999304825999209,0.9999450200714696,0.9999465325941073,0.9998252773610519,0.9999427052265766,1.0,0.9999556091625897,0.9999233118554971,0.9999496320483608,0.9999360453288374,0.9999588308506633,0.9998853516574417,0.9997959544398477,0.9998601331397711,0.9997669193970239,0.9998376528933103,0.9999171710933513,0.9999371464897703,0.9999472285763196,0.9999722829292567,0.9999324576638325,0.9998884862810519,0.9999264684220924,0.9999351498725335,0.9999539230844656,0.9999735310626383,0.9999408036454266,0.9999086680035714,0.9999736162615812,0.9999398097713366,0.9999437884397984,0.9999485892973277,0.9999797110737203,0.9998700050287456,0.9998162059863843
S070_002,0.9999833510535755,0.9999634022467817,0.9999573567322868,0.9999456781457149,0.9999758507376505,0.9999379278554201,0.9998644462244884,0.9999496753329844,0.9999104279597677,0.9998432313102216,0.9999349599149074,0.9999556091625897,1.0,0.9998367984370499,0.9999709909074842,0.9999204687727828,0.9999380589054526,0.9999394054303262,0.9996704191174166,0.9998710711984206,0.9998500203179985,0.9998562030252577,0.9999469753295283,0.9999131978190506,0.999950512337243,0.9999550793720356,0.9999344158366545,0.9998760857293753,0.9999426171248681,0.9999134475422468,0.9998920851769766,0.9999573086031011,0.9999818574248832,0.9998163292519273,0.9999391799200906,0.999970338467313,0.999906712853852,0.9999581698352282,0.9999440021077523,0.9997974941831429,0.9997899860796468
S071_002,0.9999011742534527,0.999861363518912,0.999820236562054,0.9999346348956283,0.9998853548417463,0.9999365151628038,0.9999604378032124,0.9998504248735868,0.9999500757748164,0.9997423992219757,0.999823069926608,0.9999233118554971,0.9998367984370499,1.0,0.9998993044447628,0.9997899101167772,0.9999231918411708,0.9997908921194042,0.9996509762066795,0.9998772794781027,0.9996339415720892,0.9997560505537195,0.9998457629050378,0.9999448110551682,0.9998640358280348,0.9998852323370335,0.9998289768934967,0.9999027730432642,0.999922034814765,0.9999532135236882,0.999828009727156,0.9999225472391525,0.999846024968517,0.9999255377518749,0.9998421235748223,0.999869358390032,0.9998781475971771,0.9999099214161417,0.9999429018717663,0.9999328040888611,0.9998615931122334
S073_002,0.9999940682681474,0.9999510583200907,0.999974849266769,0.9999879697515789,0.9999777440239804,0.9999834875704577,0.999935407786987,0.9999657733559962,0.9999709960896274,0.9998838461824421,0.9999260560537262,0.9999496320483608,0.9999709909074842,0.9998993044447628,1.0,0.9999155698002319,0.9999847474619538,0.9999317174258087,0.9997080850199457,0.9999563042508589,0.9998848700254082,0.9998945227383016,0.9999841262945871,0.9999737906589306,0.9999528898604532,0.9999352161216835,0.9999468758283541,0.9999393395070323,0.999964963819788,0.9999758536450056,0.9998887716472623,0.9999865905221702,0.9999917789736448,0.9999040410757137,0.9999202764936476,0.9999817921309355,0.9999469212786787,0.9999685679584515,0.9999719083755494,0.999899930661827,0.9999093801886524
S075_002,0.9999256176701208,0.9999560607588728,0.9999176911819123,0.999917233749636,0.9999724559757619,0.9999143653386828,0.999891097200915,0.999971164550906,0.9998983422444697,0.9997890914740406,0.9999858573888848,0.9999360453288374,0.9999204687727828,0.9997899101167772,0.9999155698002319,1.0,0.9999261351681201,0.999901030884065,0.9998749704449759,0.9998434370363546,0.9998247491771146,0.9998649244187802,0.9999217424753661,0.9999043032973345,0.999948959097396,0.9999496644100621,0.9998864116752559,0.9997913910623503,0.9998769580145923,0.9998862524073981,0.9999360912809161,0.9999365776769,0.9999388742577162,0.9998698543491025,0.9999445563623364,0.9998918151285833,0.999945317549138,0.999894064948944,0.999927215973944,0.9997882596134303,0.9997673219560791
S077_002,0.9999762141256009,0.9999616669527582,0.9999609449205566,0.9999975939203021,0.9999770740007209,0.9999977729527622,0.999955385249178,0.9999748172328863,0.999993172127138,0.9999103104778408,0.9999346266639524,0.9999588308506633,0.9999380589054526,0.9999231918411708,0.9999847474619538,0.9999261351681201,1.0,0.9999064143625905,0.9998018728202317,0.9999667316457271,0.9998810027986386,0.9999212356443572,0.9999820122611178,0.9999836513445024,0.9999530935117854,0.9999371470306685,0.9999307263314444,0.9999600392890867,0.9999405687951795,0.9999793037839417,0.9999255539612906,0.9999956371501979,0.9999688553395052,0.9999610670283392,0.9999245039596638,0.9999668702699744,0.9999826903137776,0.9999670098417631,0.9999814679608113,0.9999513760620222,0.9999246118200549
S078_002,0.9999265805382014,0.9998961521785908,0.9998861728436933,0.9999136527185745,0.9999372402319785,0.9999140640285369,0.9998579792156554,0.9999521279741981,0.9998997549354236,0.9998406305587566,0.9999457044022709,0.9998853516574417,0.9999394054303262,0.9997908921194042,0.9999317174258087,0.999901030884065,0.9999064143625905,1.0,0.9996446235204187,0.9998873518907127,0.9998759703589493,0.9999222884458067,0.9999395173331793,0.9999215133275826,0.9999820358268883,0.9999460309122324,0.9998734671895938,0.9998437755511262,0.9999460064726812,0.9999106733727083,0.9997826058245144,0.9999322621196314,0.9999367952589592,0.9997757521338874,0.9998931511103066,0.9999577867028837,0.9999066838414293,0.9999438987333596,0.9999262184493336,0.9997845211416927,0.9997181537248577
S079_002,0.9997081890284223,0.9998376793384385,0.9997471986210654,0.9997757082377859,0.999806225471192,0.9997784158847636,0.9997538330627961,0.9998283297337491,0.9997776841412204,0.9997176554309403,0.9998349504448935,0.9997959544398477,0.9996704191174166,0.9996509762066795,0.9997080850199457,0.9998749704449759,0.9998018728202317,0.9996446235204187,1.0,0.9996895957760721,0.9996766031949502,0.9997682498056911,0.9997559863720566,0.9997428033286061,0.9997674427705685,0.9997685815030474,0.999707994001449,0.9996743518219311,0.9996075532790518,0.9997075052471612,0.9998972663460379,0.9997933467230665,0.9997193371434454,0.9998550235527366,0.9998088261518995,0.9996853716551191,0.9998787061594285,0.9997009325859113,0.9997784704331871,0.9997449562208776,0.9996532098925975
S080_002,0.9999326844569194,0.9998662942185573,0.9999033723122133,0.9999597095225814,0.9999127571501448,0.9999704882951475,0.9999200146186833,0.9999369671480396,0.9999723188329049,0.9999008459346685,0.9998701857735802,0.9998601331397711,0.9998710711984206,0.9998772794781027,0.9999563042508589,0.9998434370363546,0.9999667316457271,0.9998873518907127,0.9996895957760721,1.0,0.9998992436903432,0.9999269228490945,0.9999712064090372,0.9999701689495419,0.9999086557562317,0.9998619427743082,0.9998488716334857,0.9999587511595439,0.9999227571014847,0.9999652169647618,0.9998116655718523,0.9999507491805648,0.9999316043772535,0.9999244330118632,0.9998077695042639,0.9999343813867392,0.9999411664198589,0.9999402795564799,0.9999231170927592,0.999951520162433,0.9999344101366116
S082_002,0.9998545583679619,0.9998437036913916,0.9999014411375029,0.9998680786086074,0.9998579511302191,0.9998705829922613,0.9997277577721512,0.9999070430542629,0.9998474166509548,0.9999473740855133,0.9998351779490405,0.9997669193970239,0.9998500203179985,0.9996339415720892,0.9998848700254082,0.9998247491771146,0.9998810027986386,0.9998759703589493,0.9996766031949502,0.9998992436903432,1.0,0.9999521474678023,0.9999487594525216,0.9998347949026392,0.9998644022754171,0.9997848436067714,0.9998293243845056,0.9998652491775786,0.9997823997569143,0.9998174392737584,0.9997650404446999,0.9998762898865022,0.9999003047850777,0.999768087138585,0.9997814712899128,0.9999070503376821,0.9998910206780739,0.9998563139448337,0.9998198397907587,0.9997883282957882,0.9997804970178997
S083_002,0.9998720173486362,0.9998832374779643,0.999870961653842,0.9999114626145748,0.9998973844190743,0.9999230836799371,0.9998185413402619,0.9999482899813421,0.9999155886652313,0.999957638049199,0.9999029742397417,0.9998376528933103,0.9998562030252577,0.9997560505537195,0.9998945227383016,0.9998649244187802,0.9999212356443572,0.9999222884458067,0.9997682498056911,0.9999269228490945,0.9999521474678023,1.0,0.9999524761277022,0.9999012168189377,0.9999349803279676,0.9998758700741844,0.9998221878468383,0.9999097985743047,0.9998452546987008,0.9998777908837271,0.9998138492168248,0.9999241991362982,0.9998901784258214,0.9998506143645056,0.9998347056694545,0.9999286038307739,0.9999550041200209,0.9999200362453461,0.999891022712076,0.9998753340409883,0.9997691249217106
S087_002,0.9999700130005803,0.9999429341423098,0.9999683033060792,0.9999772371573814,0.9999670749810569,0.9999782493753868,0.9999046489740439,0.9999809330813674,0.9999653702869269,0.9999336403503808,0.9999335027666343,0.9999171710933513,0.9999469753295283,0.9998457629050378,0.9999841262945871,0.9999217424753661,0.9999820122611178,0.9999395173331793,0.9997559863720566,0.9999712064090372,0.9999487594525216,0.9999524761277022,1.0,0.9999619021681906,0.9999560479976547,0.9999181977866554,0.9999227278732533,0.9999437028505915,0.9999299551972664,0.9999543325310768,0.999883417380764,0.9999797904717869,0.9999824074082003,0.9999042208211528,0.9998996310890055,0.9999775220625369,0.9999683804471527,0.9999604980248832,0.9999516185130419,0.9999047083050338,0.9998952727131428
S088_002,0.9999621219752334,0.9999189692714197,0.9999190939340823,0.9999855934940166,0.9999587703614192,0.9999880668459552,0.9999822306149202,0.9999592291661121,0.9999927578515097,0.9998552581053001,0.9999274271616976,0.9999371464897703,0.9999131978190506,0.9999448110551682,0.9999737906589306,0.9999043032973345,0.9999836513445024,0.9999215133275826,0.9997428033286061,0.9999701689495419,0.9998347949026392,0.9999012168189377,0.9999619021681906,1.0,0.9999578019647382,0.9999364305481121,0.9999023772313543,0.9999366808902219,0.9999705878154812,0.9999976751664237,0.9998634846013088,0.9999821304413934,0.9999480290279913,0.9999453789548781,0.9998982548527735,0.9999522447995374,0.9999605596372448,0.9999610513868769,0.9999812730035073,0.999945721162351,0.9999103157760783
S093_002,0.9999522781685198,0.9999506579895395,0.9999152015443747,0.999956784005901,0.9999757980005032,0.9999574191126305,0.9999186936946488,0.9999823333719512,0.999948582701491,0.9998651689814182,0.9999804137425393,0.9999472285763196,0.999950512337243,0.9998640358280348,0.9999528898604532,0.999948959097396,0.9999530935117854,0.9999820358268883,0.9997674427705685,0.9999086557562317,0.9998644022754171,0.9999349803279676,0.9999560479976547,0.9999578019647382,1.0,0.9999822668199684,0.9999051175892437,0.9998833178284292,0.9999549014407518,0.9999454697452688,0.999874928280795,0.9999727297542657,0.9999514781326589,0.9998681535323564,0.9999445750934739,0.9999662250694669,0.9999611129060435,0.9999667235150479,0.9999716496866597,0.9998558026172,0.9997766744487037
S095_002,0.9999534100389073,0.9999603722263949,0.9998901805396987,0.9999414183912603,0.9999788055977518,0.9999443385666162,0.9999137058655145,0.9999650783102697,0.999932062206838,0.9998072754441256,0.9999807301796946,0.9999722829292567,0.9999550793720356,0.9998852323370335,0.9999352161216835,0.9999496644100621,0.9999371470306685,0.9999460309122324,0.9997685815030474,0.9998619427743082,0.9997848436067714,0.9998758700741844,0.9999181977866554,0.9999364305481121,0.9999822668199684,1.0,0.9998785957187855,0.9998567428641607,0.9999499516391731,0.9999253246476487,0.99990914688286,0.9999599502440316,0.9999360103993447,0.9998641522526491,0.9999480099775035,0.9999372287826367,0.9999406897762888,0.9999658319812185,0.9999641814360202,0.9998318986648582,0.9997416040781187
S097_002,0.9999313299384693,0.9999429461557162,0.9999765448141485,0.999945049463303,0.9999324239787393,0.9999161295876168,0.9998776993606663,0.9999017802540897,0.9999015433913001,0.9998481130251287,0.9998681806059303,0.9999324576638325,0.9999344158366545,0.9998289768934967,0.9999468758283541,0.9998864116752559,0.9999307263314444,0.9998734671895938,0.999707994001449,0.9998488716334857,0.9998293243845056,0.9998221878468383,0.9999227278732533,0.9999023772313543,0.9999051175892437,0.9998785957187855,1.0,0.9998610192441532,0.9998772711068039,0.999910076112985,0.9998627791637206,0.9999448253998554,0.999940281996913,0.9998356916843751,0.9999618930622002,0.9999498284401104,0.9998970497626471,0.9998748083235334,0.9999481931596172,0.9998148555893168,0.9998420165418329
S099_002,0.9999219575239731,0.9998921083198938,0.9998994415884082,0.9999604451634495,0.999897490250159,0.9999670534527068,0.9998789054487616,0.9999028821559384,0.9999646791406639,0.9999452051515415,0.9998266793682229,0.9998884862810519,0.9998760857293753,0.9999027730432642,0.9999393395070323,0.9997913910623503,0.9999600392890867,0.9998437755511262,0.9996743518219311,0.9999587511595439,0.9998652491775786,0.9999097985743047,0.9999437028505915,0.9999366808902219,0.9998833178284292,0.9998567428641607,0.9998610192441532,1.0,0.9998879947158935,0.9999362847873355,0.9998415775578591,0.9999503848444784,0.9999026318099656,0.9999194771912515,0.9998261975134788,0.9999441816307193,0.9999319838633989,0.9999486522749135,0.9999252642031706,0.9999677388405426,0.9999031367993673
S100_002,0.9999679256198846,0.9998941587522499,0.9998889830613935,0.9999509588174983,0.9999487001935192,0.9999532706818155,0.9999443186896653,0.9999329881706133,0.999948677115633,0.9997831227285419,0.9999179832089586,0.9999264684220924,0.9999426171248681,0.999922034814765,0.999964963819788,0.9998769580145923,0.9999405687951795,0.9999460064726812,0.9996075532790518,0.9999227571014847,0.9997823997569143,0.9998452546987008,0.9999299551972664,0.9999705878154812,0.9999549014407518,0.9999499516391731,0.9998772711068039,0.9998879947158935,1.0,0.9999737721330726,0.9998099123228024,0.9999532379777156,0.9999471136094541,0.9998537318615771,0.9998798767411604,0.999948231883708,0.9998985575384869,0.9999662630166345,0.9999579852732949,0.99986058261837,0.9998297533871374
S101_002,0.9999634111117173,0.9999109213211852,0.9999206244129136,0.9999845083360206,0.999951256458683,0.9999839138965172,0.9999827110970836,0.9999439471835845,0.9999887532325129,0.9998420019346644,0.9999081703586863,0.9999351498725335,0.9999134475422468,0.9999532135236882,0.9999758536450056,0.9998862524073981,0.9999793037839417,0.9999106733727083,0.9997075052471612,0.9999652169647618,0.9998174392737584,0.9998777908837271,0.9999543325310768,0.9999976751664237,0.9999454697452688,0.9999253246476487,0.999910076112985,0.9999362847873355,0.9999737721330726,1.0,0.999850021606426,0.9999778274997048,0.9999463317357924,0.9999369121728877,0.9998938260920719,0.9999515970186429,0.9999444479924873,0.999954931817249,0.9999798715399539,0.9999416153183263,0.9999197474946979
S102_002,0.9999086509768602,0.9999703463379613,0.9999055626276504,0.9999144715221482,0.9999452972641759,0.9999135350631086,0.9998558848941586,0.9999222752214434,0.9998952646158168,0.9998163152608215,0.9999149545258179,0.9999539230844656,0.9998920851769766,0.999828009727156,0.9998887716472623,0.9999360912809161,0.9999255539612906,0.9997826058245144,0.9998972663460379,0.9998116655718523,0.9997650404446999,0.9998138492168248,0.999883417380764,0.9998634846013088,0.999874928280795,0.99990914688286,0.9998627791637206,0.9998415775578591,0.9998099123228024,0.999850021606426,1.0,0.9999250155400442,0.9998975959216487,0.9999134994595622,0.999921594139989,0.9998606316965896,0.9999350425414556,0.9998838375581784,0.9999068268881812,0.9998370100520586,0.9997950054578434
S103_002,0.9999813186729027,0.9999743176842106,0.9999628493839898,0.9999975136095506,0.9999864590810732,0.9999950307353603,0.9999521570995878,0.9999801516172414,0.9999882051628882,0.9999072731776608,0.9999504431153502,0.9999735310626383,0.9999573086031011,0.9999225472391525,0.9999865905221702,0.9999365776769,0.9999956371501979,0.9999322621196314,0.9997933467230665,0.9999507491805648,0.9998762898865022,0.9999241991362982,0.9999797904717869,0.9999821304413934,0.9999727297542657,0.9999599502440316,0.9999448253998554,0.9999503848444784,0.9999532379777156,0.9999778274997048,0.9999250155400442,1.0,0.9999732527629545,0.9999406735415397,0.9999493568256285,0.9999802102943518,0.999981460794685,0.9999760963891728,0.999992025815616,0.9999314274191174,0.9998905005920061
S107_002,0.9999914223633777,0.9999560039652382,0.9999797661951907,0.9999685176969361,0.999982360572024,0.9999637992189694,0.9999029584304708,0.9999723053270647,0.9999431017369872,0.9998702577726827,0.999941342138906,0.9999408036454266,0.9999818574248832,0.999846024968517,0.9999917789736448,0.9999388742577162,0.9999688553395052,0.9999367952589592,0.9997193371434454,0.9999316043772535,0.9999003047850777,0.9998901784258214,0.9999824074082003,0.9999480290279913,0.9999514781326589,0.9999360103993447,0.999940281996913,0.9999026318099656,0.9999471136094541,0.9999463317357924,0.9998975959216487,0.9999732527629545,1.0,0.9998719020326091,0.9999221689378932,0.9999719017001407,0.9999379162236167,0.9999559902344527,0.9999513977976733,0.9998501101541293,0.9998744379212541
S109_002,0.9998941192437834,0.9998981046890165,0.9998721732680144,0.9999500217864441,0.9999090832447486,0.9999572386709729,0.9999498647872057,0.9999103260449946,0.9999678314001594,0.999837942584655,0.9998679476204844,0.9999086680035714,0.9998163292519273,0.9999255377518749,0.9999040410757137,0.9998698543491025,0.9999610670283392,0.9997757521338874,0.9998550235527366,0.9999244330118632,0.999768087138585,0.9998506143645056,0.9999042208211528,0.9999453789548781,0.9998681535323564,0.9998641522526491,0.9998356916843751,0.9999194771912515,0.9998537318615771,0.9999369121728877,0.9999134994595622,0.9999406735415397,0.9998719020326091,1.0,0.9998491708478595,0.999861705078594,0.9999558749874952,0.9998916168899414,0.9999306221870174,0.9999728233770967,0.9999250646891326
S110_002,0.9999243522800434,0.9999772869827651,0.9999370722550153,0.9999351919195177,0.9999597445090908,0.9999147402761355,0.9998879909086387,0.9999303744365813,0.9999004943225867,0.9998174903422035,0.9999368674607787,0.9999736162615812,0.9999391799200906,0.9998421235748223,0.9999202764936476,0.9999445563623364,0.9999245039596638,0.9998931511103066,0.9998088261518995,0.9998077695042639,0.9997814712899128,0.9998347056694545,0.9998996310890055,0.9998982548527735,0.9999445750934739,0.9999480099775035,0.9999618930622002,0.9998261975134788,0.9998798767411604,0.9998938260920719,0.999921594139989,0.9999493568256285,0.9999221689378932,0.9998491708478595,1.0,0.9999304397615665,0.9999255532579844,0.9998951137910277,0.9999621270555171,0.9997992904526278,0.9997542041466614
S112_002,0.9999714155259496,0.9999509052439887,0.9999617420050995,0.999975619238948,0.9999623414408846,0.9999688534641157,0.9998932312823706,0.9999581591075265,0.999954301371902,0.9999256087755419,0.9999184997624226,0.9999398097713366,0.999970338467313,0.999869358390032,0.9999817921309355,0.9998918151285833,0.9999668702699744,0.9999577867028837,0.9996853716551191,0.9999343813867392,0.9999070503376821,0.9999286038307739,0.9999775220625369,0.9999522447995374,0.9999662250694669,0.9999372287826367,0.9999498284401104,0.9999441816307193,0.999948231883708,0.9999515970186429,0.9998606316965896,0.9999802102943518,0.9999719017001407,0.999861705078594,0.9999304397615665,1.0,0.9999438084865071,0.9999713572531328,0.9999679387186153,0.9998812986262489,0.9998434948307151
S113_002,0.9999383071953928,0.999961361048771,0.9999303716789226,0.9999744956462739,0.9999674908581682,0.9999790807211538,0.9999284443746546,0.9999833381999412,0.9999757400855879,0.999922071122878,0.9999559314698456,0.9999437884397984,0.999906712853852,0.9998781475971771,0.9999469212786787,0.999945317549138,0.9999826903137776,0.9999066838414293,0.9998787061594285,0.9999411664198589,0.9998910206780739,0.9999550041200209,0.9999683804471527,0.9999605596372448,0.9999611129060435,0.9999406897762888,0.9998970497626471,0.9999319838633989,0.9998985575384869,0.9999444479924873,0.9999350425414556,0.999981460794685,0.9999379162236167,0.9999558749874952,0.9999255532579844,0.9999438084865071,1.0,0.999949904986932,0.9999654868893995,0.9999353838868901,0.9998627937180188
