,S010_005,S011_005,S014_005,S022_005,S026_005,S032_005,S034_005,S035_005,S037_005,S042_005,S044_005,S045_005,S046_005,S050_005,S052_005,S053_005,S054_005,S055_005,S056_005,S057_005,S058_005,S060_005,S061_005,S062_005,S063_005,S064_005,S065_005,S066_005,S067_005,S068_005,S069_005,S070_005,S071_005,S072_005,S073_005,S074_005,S075_005,S076_005,S077_005,S078_005,S079_005,S080_005,S081_005,S083_005,S085_005,S086_005,S087_005,S089_005,S091_005,S092_005,S093_005,S094_005,S095_005,S096_005,S097_005,S098_005,S099_005,S100_005,S101_005,S102_005,S103_005,S104_005,S105_005,S106_005,S107_005,S108_005,S109_005,S110_005,S111_005,S112_005,S113_005,S114_005,S115_005,S116_005,S117_005,S118_005,S119_005,S121_005,S124_005,S125_005
S044_005,0.9997194869073439,0.9999609984083597,0.9998043415354092,0.9997391607524068,0.9998630940711828,0.9997417948456148,0.9999518936733524,0.9998890988614081,0.9998481409988857,0.9998780677854517,1.0,0.9999005315375845,0.9997830573962495,0.9998680233086835,0.9999422686184742,0.9996549033548824,0.9998827560266794,0.9998984931556125,0.9996103652352498,0.9998839729265768,0.999708527018233,0.9998452346341579,0.9997554264029828,0.9998503538908945,0.9998542287904999,0.9998224084985045,0.9997669643108344,0.9996184132242281,0.9999163791085375,0.9999236206713003,0.9999442487400956,0.999871965693824,0.9997439463399248,0.9997859919588603,0.9998308970307554,0.9996232407766052,0.9997374953903009,0.9998644737664968,0.9998522664001807,0.9998388597561418,0.9998281405949152,0.9999429611556119,0.999767464903816,0.9998139147771008,0.9999329295462025,0.9998538029332247,0.9999007689204757,0.9996826360206236,0.9997336316959823,0.999942419459649,0.9997493855356974,0.9998251769638371,0.9997181625797992,0.9995107264745409,0.9996909862093003,0.9999491819465389,0.999597048991176,0.9999284514576857,0.9999015594421294,0.9998727026689576,0.9998181503718657,0.9998944943789243,0.9998341502985769,0.9998923168935349,0.9997541598856791,0.9999107727253103,0.9999595367825462,0.9998783481371049,0.9999100402548486,0.9998733302787197,0.9998456442205146,0.9999040119905247,0.9999735668695129,0.9999369567795847,0.9999626354613528,0.9998270646400836,0.9998912705445276,0.9998726409104606,0.9995673168327859,0.9998301493197947
S045_005,0.9999125748129067,0.9997566239448668,0.9999567072656604,0.9999495412953134,0.9999466509645918,0.9998872868797262,0.9998966783215533,0.9999744219085516,0.9999866885146944,0.9999401704635151,0.9999005315375845,1.0,0.9998798148545203,0.9999866611320246,0.999968405933347,0.9998980093998776,0.9999773113695009,0.9999978815750779,0.9998346395151012,0.9999917575551394,0.9999230914486351,0.9999860863791943,0.999937424346218,0.9999689584352932,0.9999867941089443,0.999974638741021,0.9999476101705541,0.9998865100199973,0.9999479508817061,0.9998672094381089,0.9999505721956616,0.9999708631576949,0.9999467144803684,0.9999466315828035,0.9999723196035444,0.9998895020390595,0.9999361834248306,0.9998870231219057,0.9999826605999531,0.999957683915094,0.9999746297852291,0.9999585539278997,0.9999377307857901,0.9999733284397612,0.9999824902931054,0.9998783234989314,0.9998214941389526,0.999907343676734,0.9999515053458788,0.999975445252833,0.9999175155805539,0.9998625164780566,0.9999107540092147,0.9994722111926287,0.999931914642005,0.9999040550598414,0.9998554388058586,0.9999732972331281,0.9999533317851258,0.999981614674851,0.9999741340261213,0.9999907018921815,0.9999749080039335,0.9997417498044908,0.9999418898100888,0.9999433281971202,0.9999412609057408,0.9999658568964481,0.999726185062446,0.999972311765611,0.9999386237914903,0.9999893679812594,0.9998557448098722,0.999915251718342,0.9999631479054754,0.9999756392054651,0.9999527109213028,0.9999412689333222,0.9998661740164114,0.9999765984654024
S046_005,0.999875912727818,0.9996180551928565,0.9999106897654796,0.9999076271071269,0.9999526092113642,0.9999270745663961,0.9998524284143523,0.9998971193268726,0.9998889552330728,0.9999390348866884,0.9997830573962495,0.9998798148545203,1.0,0.9998483254908983,0.9999012204035521,0.9998769099189311,0.9999038378876396,0.9999061056691286,0.9998661699852822,0.9999299831757525,0.9999361193832245,0.9998201074826603,0.9999348062050636,0.9999378137436852,0.9999149773304922,0.9998926524208964,0.9999422146896522,0.9998620965367175,0.9999225601082239,0.9998320663154507,0.9997894398990683,0.9998418223700012,0.9998280750000816,0.999915934990162,0.9999424227799016,0.9998819169861556,0.9999191716356369,0.9999529977742646,0.9998534843982959,0.9998432092280026,0.9999388162276576,0.9999383369479907,0.9999435906869171,0.9999260835149701,0.9999115197657774,0.9995694580012605,0.9998969412372047,0.9999195138353757,0.999890472161625,0.9999086747726007,0.9999000439341356,0.9999348501301872,0.9999148479377677,0.9997647856850295,0.9998600902437782,0.9998605751694183,0.9998713227556518,0.9999184422779264,0.9999147166686558,0.9999055235805533,0.9999049128076792,0.9998966343263632,0.9999371766308762,0.9997601260454363,0.9999496337090195,0.9998947893606828,0.9998334620257936,0.9999523263406158,0.9997208676255662,0.9999430588143084,0.9998637001515919,0.9998510713305275,0.9997843051549918,0.9998855699274211,0.9999003232646895,0.9999425950574061,0.9998778056198476,0.999925631530399,0.9997878131147818,0.9998513544467682
S050_005,0.9999140370205327,0.9997135315355755,0.9999722890054419,0.9999434134780621,0.9999268515307809,0.999894775713009,0.9998364829353389,0.999962053225994,0.9999826388596262,0.999898322262713,0.9998680233086835,0.9999866611320246,0.9998483254908983,1.0,0.9999328502325427,0.9999221768784873,0.9999551805369942,0.9999830790143673,0.9998641039652876,0.9999715619971723,0.9999066426877306,0.9999712066967984,0.9999257417285375,0.9999648030621549,0.9999807495402742,0.9999757507314989,0.9999516464168365,0.9998977229209897,0.9999176742393616,0.999798047779014,0.9999286798891743,0.9999331618731516,0.999958798063812,0.999958935785408,0.9999587540205084,0.9998988165709,0.9999202892533945,0.9998272660960844,0.9999699381284933,0.9999617710094376,0.9999679065202375,0.9999334826300824,0.9999342963361524,0.9999572775965767,0.9999459965107537,0.9998831741618679,0.9997608413806653,0.9999223219508794,0.9999601203377971,0.9999693883632478,0.9999283765235064,0.9997913329584459,0.9999272307401755,0.9993885435051414,0.9999485428810433,0.9998435666823061,0.999875079177875,0.9999650030469288,0.9999407648985325,0.9999660955044475,0.9999845998919173,0.9999897831183712,0.9999661818274402,0.9996643919207239,0.9999268245729259,0.9999281414419587,0.9998951230904483,0.9999387796237353,0.9996520958889179,0.9999696242553541,0.9999618621121774,0.9999799033686148,0.9998152390846208,0.9998503145216009,0.9999465183853141,0.9999646019945496,0.9999292833176545,0.9999203732553437,0.9999048923120651,0.9999941864943479
S052_005,0.9998347136851019,0.9998343525994415,0.9999078469491408,0.9999013864478633,0.9999405516900912,0.9998285304451805,0.9999288573473447,0.9999481504324603,0.9999357865246139,0.9999301802088376,0.9999422686184742,0.999968405933347,0.9999012204035521,0.9999328502325427,1.0,0.9998180087788429,0.9999422966854367,0.9999738253617407,0.9997312721860299,0.9999662644518316,0.9998677274434827,0.9999323256661533,0.9998796885479184,0.9999396549150358,0.9999378474225538,0.9999374441674596,0.9998985376572701,0.9997842848796606,0.999952198195769,0.9999106251597363,0.9999566605086614,0.999957184930312,0.999872287918932,0.9998785695246959,0.9999505381090078,0.9998008039812026,0.9998991741813084,0.9999257032136062,0.999955931669442,0.9999007256510833,0.9999439591588842,0.9999681768510642,0.9999021546263696,0.9999356413740675,0.9999845048380889,0.9998527419225149,0.9999181782849412,0.9998403901843532,0.9998850167071338,0.99997353821613,0.999847783831268,0.9998939981613456,0.9998343442891151,0.9995968239937549,0.9998483538800119,0.9999398697295557,0.9997544763949819,0.9999809297974467,0.9999250116820967,0.9999340593511815,0.9999227464819925,0.9999583672594351,0.9999331522049346,0.9998617439701303,0.9999145625561661,0.9999255518529537,0.9999477652408264,0.9999605047419381,0.9998334760256867,0.9999508198118836,0.9998711115908367,0.999967825901719,0.9998915100244083,0.999969895280956,0.9999683413914299,0.9999419814388414,0.9999212329567002,0.9999218427823523,0.9997611363190005,0.9999109652844514
S053_005,0.9999397732634229,0.9994079625692771,0.9999602723855526,0.9999589670340163,0.999906766832307,0.999941800528347,0.9996708423683923,0.9999119693859365,0.9999379032687031,0.9998552703086115,0.9996549033548824,0.9998980093998776,0.9998769099189311,0.9999221768784873,0.9998180087788429,1.0,0.9999030766875845,0.9999051677647425,0.9999431010519836,0.999917572133155,0.9999592804516424,0.9998880694386247,0.9999640173123264,0.9999460205611186,0.9999423613485695,0.9999323140577112,0.9999768232813706,0.9999818056469055,0.999851605041022,0.9996483700502806,0.9997747848612473,0.9998429025597633,0.9999638311300608,0.9999612469746448,0.9999536390140863,0.9999883373379116,0.9999631329596657,0.9997837075977501,0.999888598893042,0.9999270505295176,0.9999583674516925,0.9998381515731096,0.9999491856597676,0.9999438827154578,0.9998527448807427,0.999662155271532,0.999666679186709,0.9999840858756299,0.9999789088080694,0.9998741958835299,0.9999244774971827,0.9997660765790771,0.999978342475607,0.999463883576932,0.9999805661896075,0.9997075062025457,0.9999554674113184,0.9998784604229399,0.9998566330219989,0.9999109343399252,0.9999604343361003,0.9999220503996963,0.9999549029557153,0.9995060741572052,0.9999530305548322,0.9998514739236494,0.9997188381751977,0.999911630437901,0.9994624489328823,0.9999421940764739,0.9999096537894401,0.9998846547449722,0.9996049424216519,0.9997326718220415,0.9998343509108986,0.999958687263736,0.9998674770513724,0.9998539212836804,0.9999715070311191,0.9999490486999774
S054_005,0.9999447594929389,0.999717024839724,0.9999442337049033,0.9999322056587525,0.9999759210455123,0.9999256105664136,0.9999094376437926,0.9999848869038768,0.9999706885376524,0.9999803044723642,0.9998827560266794,0.9999773113695009,0.9999038378876396,0.9999551805369942,0.9999422966854367,0.9999030766875845,1.0,0.9999753959340253,0.999861334912801,0.9999868252074394,0.9999354233178269,0.9999658172668198,0.9999674187228581,0.9999785747333639,0.9999852009084044,0.9999420147272493,0.9999427486843974,0.9999082141342486,0.9999816008396542,0.9999043181233651,0.99993759143561,0.9999648274673786,0.9999336016057117,0.9999523394366171,0.999972295611213,0.9999058086631366,0.999941949833625,0.9999326388409947,0.9999315825570512,0.9999757829356146,0.9999709665681265,0.9999590796384284,0.9999357392870741,0.9999737036685816,0.9999825814229197,0.9998125250302478,0.9998526167294484,0.999903953059295,0.999928916007967,0.9999604279835176,0.9999157728194334,0.9999250138706096,0.9999323973383161,0.9995801329870749,0.9999077813831095,0.9999373809117282,0.9998600721234358,0.9999476589262277,0.9999600488018989,0.9999931913233324,0.9999543967936515,0.9999797996150469,0.9999848646774984,0.999781343401719,0.9999347735280869,0.9999766259932709,0.999928963194715,0.9999850325000118,0.9997742671161847,0.9999738142937226,0.999941310028388,0.9999603913184436,0.9998638288669037,0.9999270660485068,0.9999666828755193,0.9999744337922853,0.9999923388190224,0.9999330049711166,0.9998314722795549,0.9999598337698311
S055_005,0.9999155531672915,0.9997555886744023,0.9999641370140511,0.999957894984959,0.9999551164183037,0.9999000056582816,0.9999025868768213,0.99997257640279,0.9999866390554742,0.9999468806611266,0.9998984931556125,0.9999978815750779,0.9999061056691286,0.9999830790143673,0.9999738253617407,0.9999051677647425,0.9999753959340253,1.0,0.999849302182753,0.9999957836921876,0.999935517139555,0.9999767391820275,0.9999448420055653,0.9999749157409163,0.9999891169826898,0.9999796443780035,0.9999596875348642,0.9998920030499777,0.9999512695039728,0.9998700402409767,0.9999400014086132,0.9999642060807304,0.999941602543034,0.9999545026370948,0.9999790093449583,0.9998978634358145,0.9999432668127125,0.9999025778264876,0.9999826518337358,0.9999490520353113,0.9999815866293503,0.999968597266625,0.9999515306445226,0.9999785230541159,0.9999840756646738,0.9998536117951674,0.9998390374938083,0.9999219682040611,0.99995766932143,0.9999797654390743,0.9999296580964039,0.9998763505002142,0.9999208226213122,0.999508112418953,0.9999366495700447,0.9999054103177861,0.9998707222874782,0.999980552355996,0.999960989871385,0.9999818540069837,0.9999791628230942,0.9999904908583035,0.9999801222825265,0.9997489995074864,0.9999559366406274,0.9999441393286435,0.9999413839505766,0.999972416857233,0.9997297075381923,0.9999793466517617,0.9999405332001465,0.9999842789350825,0.9998585468906013,0.9999204942933796,0.9999657842872103,0.9999826389531924,0.9999478963731405,0.9999538656297409,0.9998712742332857,0.9999725206374913
S056_005,0.9999328813839056,0.999382935769634,0.9999279406859554,0.9998958270051767,0.9998694527868318,0.9999601504590389,0.9996815583246017,0.9998417961431907,0.9998826645655107,0.9998451296147355,0.9996103652352498,0.9998346395151012,0.9998661699852822,0.9998641039652876,0.9997312721860299,0.9999431010519836,0.999861334912801,0.999849302182753,1.0,0.9998729679836693,0.9999316089421432,0.9998047123195491,0.9999405097861555,0.9999038819837863,0.9999112667408881,0.9998718300259423,0.9999471882156066,0.9999590033562041,0.9998129241853962,0.9996314955673565,0.999671028646577,0.9997385670094956,0.9998631566577325,0.999967759935822,0.9998786962988592,0.9999529613870889,0.9998717780795792,0.9997665713774975,0.9997918636488539,0.9998511089719154,0.9999000465837438,0.9998303144718009,0.9999243100525496,0.9998915904888467,0.9997928397947383,0.9995165859024404,0.9996090586876322,0.9999655162153777,0.9999204190482569,0.9998272184135854,0.9999613801007696,0.999747576617207,0.9999824506876952,0.9994072798911797,0.9999236499725589,0.9996742768387415,0.9999846208321967,0.9998160404995942,0.9998874625831098,0.9998945361262319,0.9999182650504546,0.9998671856358929,0.9999187917954138,0.9994135517578492,0.9998982726718714,0.9998410082613189,0.9997110173717098,0.9998540640763343,0.9994053858745101,0.9998949847425069,0.9999263929418011,0.9997845153143374,0.9996305122387816,0.9996533632854622,0.9998025931662865,0.9999038532555626,0.9998294010977691,0.9998691969755719,0.9999049752328448,0.9998899907851093
S057_005,0.9999354989291797,0.9997287933545178,0.999965238572316,0.9999631444239733,0.9999710427757442,0.9999244942959047,0.9999090227224835,0.9999779135035448,0.999985972348716,0.9999689035396735,0.9998839729265768,0.9999917575551394,0.9999299831757525,0.9999715619971723,0.9999662644518316,0.999917572133155,0.9999868252074394,0.9999957836921876,0.9998729679836693,1.0,0.999956158355789,0.9999709353027889,0.9999673156608498,0.9999833979291397,0.9999941402790237,0.9999734990187709,0.9999692162471865,0.9999136414368351,0.9999650147715772,0.999883592708388,0.9999275808434214,0.9999635533747098,0.9999414764765273,0.9999646795910216,0.9999866236454074,0.9999183231541114,0.9999572056003039,0.9999281794817353,0.9999686819792407,0.9999545502078505,0.9999875716431371,0.9999724176688571,0.9999619140385139,0.9999871437553197,0.9999870789852803,0.9998141283212189,0.9998530192802634,0.9999345705050906,0.9999598791106447,0.9999741425055073,0.9999394046731978,0.999910142354219,0.9999392687167726,0.9995632361792431,0.9999387673002417,0.9999172062451357,0.9998896456918693,0.9999728359720622,0.9999676953820922,0.9999907470055481,0.9999777039309151,0.9999874993033941,0.9999909337156454,0.9997586522786123,0.9999668150717665,0.9999556092997428,0.9999372974795098,0.999985593089922,0.9997395515782735,0.999984549415813,0.9999426830822868,0.9999730129541898,0.9998560848509997,0.9999273361789519,0.9999653770940499,0.9999907826935476,0.9999626681238116,0.9999599389386093,0.9998699851272976,0.999967200631876
S058_005,0.9999394877183079,0.9994927804302958,0.9999411871551286,0.9999707828518505,0.9999281367762749,0.9999493450111996,0.9997865222861462,0.99992328100323,0.9999540772030022,0.9999292138842367,0.999708527018233,0.9999230914486351,0.9999361193832245,0.9999066426877306,0.9998677274434827,0.9999592804516424,0.9999354233178269,0.999935517139555,0.9999316089421432,0.999956158355789,1.0,0.9999071218220015,0.9999886915539562,0.9999483252475193,0.9999614294500705,0.9999337898622056,0.999983324109336,0.9999737227729316,0.9998885044737865,0.9997534783971437,0.9997839505249657,0.9998830996614597,0.9999355491663863,0.9999620137364722,0.9999672409356333,0.9999794693410599,0.9999785328509264,0.9998753332810085,0.9999137588981937,0.9999043165313698,0.9999662487589068,0.9998932921710719,0.9999618119013374,0.9999687434272827,0.9999092547970354,0.9996270430546728,0.9997438140898509,0.9999763008551538,0.9999740513270968,0.9998872400080404,0.9999394326263598,0.9998754495332698,0.999967900938037,0.9995655639979638,0.999966690725158,0.9997976686591583,0.9999617604901059,0.9998934448259112,0.9999041561682214,0.9999467700519235,0.9999515174401239,0.9999215632844279,0.9999716936645293,0.9995900476377203,0.9999797367738595,0.999872404683283,0.9998151665337534,0.9999478013605518,0.9995520581459482,0.9999469542824138,0.999896851827859,0.9998915431151865,0.9996892783080634,0.9998231760002712,0.9998617428498163,0.9999786134757013,0.9998968774384362,0.9999246294616683,0.9999168214813664,0.9999203308961524
S060_005,0.9999203185749495,0.9996738897240232,0.9999359483396474,0.999947508057676,0.9999206014903631,0.9998407832320428,0.9998486252263687,0.9999499178466054,0.9999677799174569,0.9999078198457558,0.9998452346341579,0.9999860863791943,0.9998201074826603,0.9999712066967984,0.9999323256661533,0.9998880694386247,0.9999658172668198,0.9999767391820275,0.9998047123195491,0.9999709353027889,0.9999071218220015,1.0,0.999923715796423,0.9999485906842892,0.999971249758114,0.9999643047467354,0.9999196799912613,0.9998905124451644,0.9999195373338279,0.9998376536351602,0.9999422716887144,0.9999815789720354,0.9999466272220016,0.9999218730970554,0.9999529054110666,0.9998891191221202,0.9999247630283935,0.9998449245853581,0.9999664536715879,0.999951886231974,0.9999574348753553,0.9999058538464001,0.9999189128720241,0.999968182357901,0.9999567190549933,0.9998927197885455,0.9997483775779386,0.9998839793547494,0.9999421218886615,0.99992938902578,0.999893975131113,0.9998255375094128,0.9998859322709007,0.9993649373836554,0.9999238596732862,0.9998683093975701,0.9998322021130153,0.9999250412437375,0.9999127735484045,0.9999678361474609,0.9999566817014199,0.9999725406253692,0.9999584056346962,0.9996787511899144,0.9999251723096559,0.9999174422314931,0.9999053160983704,0.9999359433679542,0.9996591742674298,0.9999355780923935,0.9998986426950895,0.9999719652376814,0.9997936571247923,0.9998741716975826,0.9999198295555706,0.99995411190446,0.9999372689751237,0.9998833479211464,0.999871967900408,0.9999698534082763
S061_005,0.999966094427988,0.9995421663378783,0.9999549071862797,0.9999615268832384,0.9999594569784958,0.9999691824164515,0.9998179654424042,0.9999530914889201,0.9999618363888896,0.9999556606342385,0.9997554264029828,0.999937424346218,0.9999348062050636,0.9999257417285375,0.9998796885479184,0.9999640173123264,0.9999674187228581,0.9999448420055653,0.9999405097861555,0.9999673156608498,0.9999886915539562,0.999923715796423,1.0,0.9999720038583517,0.9999768800963615,0.9999361562347985,0.999980969325657,0.9999763965931312,0.9999315289937023,0.9998014960135829,0.9998319892496617,0.999904918316713,0.9999453771315197,0.9999762603588891,0.9999755162121268,0.9999771242638538,0.9999747101443819,0.9999006010826523,0.999905640346712,0.9999467926575003,0.9999756301200141,0.999915470946996,0.9999635301846636,0.9999762639978127,0.9999298935879709,0.9996748110760829,0.9997800492036787,0.9999687008428181,0.9999652781868065,0.9999132753454136,0.9999459169070176,0.9998999967515241,0.999981776577456,0.9995925547609503,0.9999554788426769,0.9998433866919285,0.9999483122817941,0.9999087500596349,0.9999298417800129,0.9999707000784034,0.9999600576743274,0.9999469683714495,0.9999877125057741,0.9996500885634426,0.9999690040978257,0.9999242024485845,0.9998389665455334,0.9999682230965362,0.9996255297124492,0.9999661548356924,0.9999302948064709,0.9999097444173826,0.9997426537924925,0.9998478000383748,0.9999012305923334,0.999983804175058,0.9999446057245435,0.9999250639637273,0.9999024292744554,0.9999442778403942
S062_005,0.9999658101112464,0.9996690132654511,0.9999869614942027,0.99996657305932,0.9999903163146635,0.9999385993955069,0.9998656133139765,0.999967565381559,0.9999639041258246,0.9999511375667401,0.9998503538908945,0.9999689584352932,0.9999378137436852,0.9999648030621549,0.9999396549150358,0.9999460205611186,0.9999785747333639,0.9999749157409163,0.9999038819837863,0.9999833979291397,0.9999483252475193,0.9999485906842892,0.9999720038583517,1.0,0.999987990919293,0.9999757724418417,0.9999750650048629,0.999930677050731,0.9999699285201883,0.9998620797586247,0.9999184548941251,0.9999430083644294,0.999936308930395,0.999976943670978,0.9999871283549907,0.999937334496668,0.9999522807403566,0.9999236629546899,0.9999307604584781,0.9999611325461585,0.9999942782352328,0.9999563757282726,0.9999810676603557,0.9999876760372701,0.9999598955473841,0.999794488280041,0.9998493284786625,0.9999532343524571,0.9999586070317944,0.9999655088813041,0.9999538890749913,0.9998948962718401,0.9999625348094445,0.9995739662558439,0.9999353544786527,0.9998905590904408,0.9998994224598295,0.9999616139606067,0.9999591777749964,0.9999795810415338,0.9999849120290994,0.9999887617949846,0.9999946449956026,0.9997470627346898,0.9999705585954592,0.999969341244536,0.9998851880732916,0.9999795631995614,0.9997231392892204,0.9999880347394888,0.9999484039361056,0.9999490818137086,0.9998265019505035,0.9998900237449955,0.9999592193330925,0.9999855111418398,0.9999575046758977,0.9999222423558557,0.9998921296575798,0.9999746105243377
S063_005,0.9999592633427158,0.9996830810168765,0.9999801406860603,0.9999689867582715,0.9999672448515964,0.9999411978988431,0.999877968422274,0.999973449648963,0.9999882370957999,0.9999563748900325,0.9998542287904999,0.9999867941089443,0.9999149773304922,0.9999807495402742,0.9999378474225538,0.9999423613485695,0.9999852009084044,0.9999891169826898,0.9999112667408881,0.9999941402790237,0.9999614294500705,0.999971249758114,0.9999768800963615,0.999987990919293,1.0,0.9999776136168815,0.9999788724080363,0.999941999178755,0.9999537685311085,0.9998510368122411,0.9999117412944101,0.9999481229190598,0.9999540752921815,0.9999843214045308,0.9999825293661667,0.999942274629867,0.999954865820025,0.9999012942013152,0.9999576452000201,0.9999646840877164,0.9999892777282239,0.9999577806652488,0.9999696617258659,0.9999884497650061,0.9999679959395051,0.9998079768261007,0.9998077927881128,0.9999541022706054,0.9999724947292671,0.999965496994717,0.9999613480926477,0.9998810377284688,0.9999637917983835,0.9995080120630403,0.9999570859410635,0.9998862010654109,0.9999199957469823,0.9999597799055693,0.999969342042969,0.9999944488300604,0.9999890980278898,0.9999899942697827,0.9999959270158499,0.9997011303165112,0.9999656090455525,0.9999563684158117,0.9999132625907237,0.999974172667503,0.9996870604087372,0.9999841404948181,0.999963291088103,0.9999637676717269,0.9998309740962128,0.9998856655357656,0.9999543543822044,0.9999902671020228,0.9999606323038388,0.9999506987813387,0.9999027152606691,0.9999831519091239
S064_005,0.9999404804314729,0.999646735968636,0.9999865124567835,0.9999846829466805,0.9999450573041938,0.9998772696329589,0.9998271262125751,0.9999300463815574,0.9999612412553881,0.9998934153036377,0.9998224084985045,0.999974638741021,0.9998926524208964,0.9999757507314989,0.9999374441674596,0.9999323140577112,0.9999420147272493,0.9999796443780035,0.9998718300259423,0.9999734990187709,0.9999337898622056,0.9999643047467354,0.9999361562347985,0.9999757724418417,0.9999776136168815,1.0,0.9999670010318142,0.9999138156149242,0.9999142776606245,0.9998066261783427,0.9999060061082108,0.9999428732847913,0.9999341139192581,0.9999598812962041,0.9999715804516396,0.9999239832392693,0.9999358053575721,0.999860789648638,0.9999626163199772,0.9999218453357827,0.9999857504482078,0.9999261928387935,0.9999791777913067,0.9999839482233065,0.9999381214843913,0.9998349453261295,0.9997748053695543,0.9999498893139226,0.9999743306850505,0.9999455627433352,0.9999528186584529,0.9998177361180154,0.9999303078120015,0.9994122154968657,0.9999522030235922,0.9998307625053218,0.9998938856578906,0.9999521449902692,0.9999331941015266,0.9999572933217792,0.9999918353025756,0.9999804275591624,0.9999736481628152,0.9996591059846409,0.9999735400195452,0.9999157507003719,0.9998739073838683,0.9999388118946226,0.9996237453948038,0.9999603090223996,0.9999178628817005,0.999951511710163,0.9997792971185939,0.999847358096662,0.9999228292161396,0.9999721233458329,0.9998981072420173,0.9999025236783374,0.9999279616080442,0.9999759306466195
S065_005,0.999945813139818,0.999570591522441,0.9999816390820659,0.9999787469266584,0.9999477084662477,0.9999616688849047,0.9997998170392408,0.9999432644238168,0.9999710903529674,0.9999217806634959,0.9997669643108344,0.9999476101705541,0.9999422146896522,0.9999516464168365,0.9998985376572701,0.9999768232813706,0.9999427486843974,0.9999596875348642,0.9999471882156066,0.9999692162471865,0.999983324109336,0.9999196799912613,0.999980969325657,0.9999750650048629,0.9999788724080363,0.9999670010318142,1.0,0.999965312716213,0.9999080628888182,0.9997611078270683,0.9998300404768921,0.9998884452416369,0.9999515779416291,0.9999864122914092,0.9999806048049114,0.9999736062719353,0.9999712794249908,0.999870824998156,0.9999367692198587,0.9999289926870941,0.9999860255528894,0.9999247280463127,0.9999809888208505,0.9999755866224092,0.9999219635366798,0.9997026132872903,0.9997721371347699,0.9999921697089511,0.9999888093280097,0.9999352929583684,0.9999645365210423,0.9998491816589808,0.9999841505715216,0.9995431884166038,0.9999798524258864,0.999807111726697,0.9999638910783423,0.9999406804104534,0.9999333577995757,0.9999572162731628,0.9999854560965018,0.9999587040063337,0.9999846208065885,0.9996213267590804,0.9999840139555249,0.9999037649393815,0.9998343355131708,0.9999564671448575,0.9995879422482832,0.9999777383478695,0.9999437151380437,0.9999247221031206,0.9997375651939296,0.9998292092244006,0.9999052376962114,0.9999894274763397,0.9999062360771223,0.9999391783699191,0.9999425460390932,0.9999601648165013
S066_005,0.9999612248452961,0.9993610582194418,0.9999392621127907,0.9999545673661198,0.9998947178316944,0.9999394297371423,0.9996837692050561,0.9998914175296353,0.9999278838691875,0.9998702692841507,0.9996184132242281,0.9998865100199973,0.9998620965367175,0.9998977229209897,0.9997842848796606,0.9999818056469055,0.9999082141342486,0.9998920030499777,0.9999590033562041,0.9999136414368351,0.9999737227729316,0.9998905124451644,0.9999763965931312,0.999930677050731,0.999941999178755,0.9999138156149242,0.999965312716213,1.0,0.9998420864622032,0.9996618539670485,0.9997422505744852,0.9998406086818096,0.9999422005878136,0.9999621066397457,0.9999339849520907,0.9999973146729711,0.9999504207153164,0.9997886559105449,0.9998640149060305,0.9999093391036805,0.9999424247593877,0.9998235013859349,0.9999431303844083,0.9999451596183762,0.9998441657735067,0.9996132213853792,0.9996235556011318,0.9999762481003044,0.9999680993601587,0.9998374662212702,0.9999376436408723,0.9997855475294894,0.999978862805585,0.9994200148457367,0.9999710305929052,0.99970939101202,0.9999732791166108,0.9998345585399366,0.9998633831069581,0.999923020096257,0.9999429639570551,0.9999011413017,0.9999523160775009,0.9994586192482521,0.9999454977458164,0.9998473332337148,0.9997286082213707,0.999898043058227,0.999426349826568,0.9999149616920951,0.9998971902927429,0.9998524342568068,0.99959764053165,0.9997150958255354,0.9998090129590179,0.9999474819907298,0.9998713371358058,0.99985425676244,0.9999540369991999,0.999928791549636
S067_005,0.9999135021875161,0.9997717532754743,0.9999218726453696,0.9998917836136773,0.999987942773836,0.9998995483143881,0.9999362457933268,0.9999655021773903,0.9999251596066987,0.9999784415726307,0.9999163791085375,0.9999479508817061,0.9999225601082239,0.9999176742393616,0.999952198195769,0.999851605041022,0.9999816008396542,0.9999512695039728,0.9998129241853962,0.9999650147715772,0.9998885044737865,0.9999195373338279,0.9999315289937023,0.9999699285201883,0.9999537685311085,0.9999142776606245,0.9999080628888182,0.9998420864622032,1.0,0.9999488457391233,0.9999464987526305,0.9999464848810218,0.9998700606882851,0.999918238315038,0.9999523876763682,0.9998462554571836,0.9999014814971037,0.9999693710095977,0.9998872549214326,0.9999441369399952,0.9999504830925016,0.9999716354903598,0.999919191338475,0.9999471917025281,0.9999777523847011,0.99979078922249,0.9999276594937448,0.9998607567836938,0.9998734935279513,0.9999623375238512,0.9998846261666625,0.9999515830480253,0.999894372643233,0.9996706123360243,0.9998382495359278,0.9999699319322577,0.9997943927378813,0.9999493571388794,0.9999559836077627,0.9999664408055445,0.9999219471412386,0.9999629911433366,0.9999609089262763,0.9998740446208074,0.9999092777628192,0.9999902779701946,0.999929444989293,0.9999809748902216,0.999866439665129,0.9999626171304462,0.9999129426258265,0.9999326873504502,0.9999079616810335,0.9999542337385431,0.9999819989069265,0.9999459950875744,0.9999828976093467,0.9999121580891821,0.9997536243494293,0.9999200435263081
