,S010_002,S022_002,S026_002,S032_002,S034_002,S035_002,S037_002,S042_002,S044_002,S051_002,S057_002,S067_002,S070_002,S071_002,S073_002,S075_002,S077_002,S078_002,S079_002,S080_002,S082_002,S083_002,S087_002,S088_002,S093_002,S095_002,S097_002,S099_002,S100_002,S101_002,S102_002,S103_002,S107_002,S109_002,S110_002,S112_002,S113_002,S115_002,S118_002,S121_002,S122_002
S057_002,0.999438017977414,0.999685071146075,0.9990227967790107,0.9996910089278916,0.9998448167228303,0.9996991926545522,0.9992515414177358,0.9993345003487276,0.9997137078876882,0.999316509633535,1.0,0.999796818553194,0.9997266012600774,0.999673529517383,0.9998280087791189,0.9989381743079906,0.9996377218659196,0.9998803275974476,0.9996780124074666,0.9980048910901277,0.999936426734686,0.999882440904862,0.9996286704330051,0.9994947704745429,0.9996500353816608,0.9997420370087619,0.9991283003782037,0.9994634047331451,0.9995868320960566,0.9998682303110402,0.9997871341709852,0.9997585256913627,0.9995387885815724,0.9978367203194769,0.9997604694301226,0.9985862130078388,0.9995810275329724,0.9996810773459115,0.9993793649504799,0.9994458857187791,0.9997107580073348
S067_002,0.9998922119490886,0.9999466704890625,0.9996020227949395,0.9999399276039377,0.9997669542129299,0.9999221194866478,0.9997120988843883,0.999715460476704,0.9998693673537883,0.999750622591038,0.999796818553194,1.0,0.9998027235992595,0.9998423955804705,0.9998655746685362,0.9986026893316895,0.9999526374757651,0.9995848719826096,0.9998574821807196,0.9989017716359967,0.9997473055818512,0.9996877307339191,0.9999212706371842,0.9997731163552221,0.9998019672401028,0.999961275197654,0.9994070040660554,0.9997598717877754,0.9998461054911362,0.9998491438330983,0.9998471052936025,0.9999013601667931,0.9996380879344107,0.9987475275350733,0.9999276043458327,0.9992407161023226,0.9997860399347848,0.9994459647045817,0.9992861654919861,0.9997539716331507,0.9999651574031972
S070_002,0.9995576926983433,0.9997753556402585,0.9992061275503591,0.9998647567908443,0.9997816541200284,0.999881068081985,0.9996873791373287,0.9997373250373378,0.9998588277251531,0.9994828632291018,0.9997266012600774,0.9998027235992595,1.0,0.9997820772228577,0.9997945044431626,0.9988600546357755,0.9997522594891862,0.999499565764139,0.9998956550798012,0.9985615590143702,0.9997468251263645,0.9998156115299217,0.9998246205571107,0.9997466124876662,0.9995686340972842,0.9998722878673808,0.9993535795401125,0.9998336527251834,0.9997409450237666,0.9997958405236863,0.9997362462840221,0.9997444124962948,0.9997089949924068,0.9985188408110824,0.9998434510418212,0.9992115727202329,0.9999039832293471,0.9996655549792164,0.9996007584371448,0.9998765791965828,0.9997950979270047
S071_002,0.9995934497276101,0.9997124925109726,0.9995086465961546,0.9998311733791814,0.9997335710661746,0.9999463177474057,0.9998406284391503,0.9996477245287331,0.999732395513698,0.9996566040112876,0.999673529517383,0.9998423955804705,0.9997820772228577,1.0,0.9998292313276214,0.9983619699185096,0.999767829012219,0.9996038737307682,0.999753158267411,0.998848188089411,0.9996442963339793,0.9996451615037786,0.9998301196737668,0.9998917724435527,0.9998261895319219,0.9999173901434977,0.9990074421752986,0.9996398023444554,0.9999763176627195,0.9999272289423724,0.9997069866878722,0.9998566818722133,0.9993175015270325,0.9984595556051947,0.9998779243076442,0.9991954888934963,0.9999281297018492,0.9996019732496028,0.9995871534865767,0.9998768678176471,0.9998460349547428
S073_002,0.9996075671751983,0.9996908441671662,0.999197190951742,0.9997861983555884,0.9996518531802584,0.9998882185108419,0.999630822644626,0.9996674842047485,0.9997880831474881,0.9993494250330276,0.9998280087791189,0.9998655746685362,0.9997945044431626,0.9998292313276214,1.0,0.9982728439619314,0.9996750463618512,0.9997100871292951,0.9997104493439579,0.9988917667977963,0.9998816521711962,0.999882463992666,0.9997603287056609,0.9995844209053472,0.9996207326289549,0.9998420023945156,0.999105423373686,0.9997155845154261,0.9997301452168429,0.9999215284987081,0.9996026359174368,0.9999206522572966,0.9995126228043617,0.9985497934060955,0.9997969838740075,0.999119081800799,0.9997685319335478,0.9994109724303781,0.9993351156896858,0.9997244607629221,0.999787270251946
S075_002,0.9982372056771537,0.9986991059891078,0.9975444810473131,0.9985543144211114,0.9993801207975459,0.9984593829800046,0.9978752039315256,0.9982743375327042,0.9987035366816572,0.9987025742867564,0.9989381743079906,0.9986026893316895,0.9988600546357755,0.9983619699185096,0.9982728439619314,1.0,0.9986766124518259,0.9988019281009488,0.999063865778028,0.9957303485233753,0.9985983918981665,0.9986751294487037,0.9986952130263594,0.9987099816378138,0.9984060120291208,0.9986223259572721,0.9982702772756202,0.9985580854295653,0.9984013139375899,0.9984823268030862,0.9992484763034689,0.9983192573910974,0.9985884351514032,0.996266480709426,0.9988363575120661,0.9969813653069852,0.9984360172362997,0.9993844901721339,0.998948915208117,0.9982213461356589,0.9987375120716155
S077_002,0.9999189849732281,0.999982342491422,0.9997231111902867,0.9999336910123564,0.9997233523632596,0.9998555885844127,0.9997174986687656,0.9996842961649529,0.9998325837320299,0.9998708940812627,0.9996377218659196,0.9999526374757651,0.9997522594891862,0.999767829012219,0.9996750463618512,0.9986766124518259,1.0,0.9993549079344296,0.9998617320168172,0.9988371362292734,0.9995411480585018,0.9994709278243255,0.9999112373410071,0.9998168719688201,0.9997790662063839,0.9999319596665288,0.9994633660056581,0.9997077920618705,0.9998288059830917,0.9997059104587704,0.9998688918485237,0.9997632009546296,0.9996093132743327,0.9988101138746197,0.9999063965359491,0.9992556887547986,0.9997494844545789,0.9993882986472471,0.9992316671013345,0.999737070374177,0.9999558837379806
S078_002,0.9991585324912428,0.9993406271527139,0.9987760187401898,0.9994755147867611,0.9997348457942549,0.9995765689788908,0.999012371404554,0.9990196148281228,0.9993578534479655,0.999096880050876,0.9998803275974476,0.9995848719826096,0.999499565764139,0.9996038737307682,0.9997100871292951,0.9988019281009488,0.9993549079344296,1.0,0.9994168631798866,0.9976575968954473,0.9998445651592875,0.9998078799798364,0.9994960573457137,0.9993325748782745,0.99961097080668,0.9995845758759061,0.9988661053211705,0.9993017004991592,0.9995055166881709,0.9997633647993575,0.9995564313471779,0.999722852723386,0.9992538926055707,0.9971871697982689,0.9995331845619632,0.998444116617906,0.9994476511769068,0.9996861962510654,0.9992801757652912,0.9992465955628675,0.9994855470993084
S079_002,0.9996947478990474,0.9998634829014955,0.9992570571654088,0.9998175191831035,0.9998634248320175,0.9998428289668652,0.9997156325721047,0.9998507319340282,0.9999296089393029,0.9997635006919006,0.9996780124074666,0.9998574821807196,0.9998956550798012,0.999753158267411,0.9997104493439579,0.999063865778028,0.9998617320168172,0.9994168631798866,1.0,0.9987254568528674,0.999566845660617,0.9996190209111657,0.9998654057179994,0.9998568528575422,0.9995316187645413,0.9998629661097465,0.9991912807028135,0.9998076235293192,0.999754307738944,0.9997360565448727,0.9998877860768663,0.9996813216343795,0.9995165431641699,0.99884048081254,0.9999490510062244,0.9990038230145146,0.999788189737821,0.9996114484066095,0.9996291226979859,0.9997739919423911,0.9999300777862682
S080_002,0.9991060970427859,0.9987704622056895,0.9987431334189094,0.9987939944113188,0.9980083392021667,0.9989963475398645,0.9993831942613587,0.9993717340424288,0.9988885393517396,0.9987405754532878,0.9980048910901277,0.9989017716359967,0.9985615590143702,0.998848188089411,0.9988917667977963,0.9957303485233753,0.9988371362292734,0.9976575968954473,0.9987254568528674,1.0,0.998106996037475,0.9981568479387675,0.9988925349718439,0.9987587158699391,0.9982983041352018,0.9988480970862089,0.9978009999744701,0.9989686920273503,0.9988441663956285,0.9986156885828814,0.9982202710290378,0.9988474381122368,0.9980566899943282,0.9996788380023695,0.9988188510337856,0.9989319320016992,0.9987942032065138,0.997326866443012,0.9978864574675174,0.9990257116262895,0.9989626480329605
S082_002,0.9994028379979126,0.9995921270872705,0.9989926675993835,0.9997094104453609,0.9996749136881091,0.9997205688082597,0.9992428678058565,0.9992975731374626,0.9996216155394075,0.9990960509606355,0.999936426734686,0.9997473055818512,0.9997468251263645,0.9996442963339793,0.9998816521711962,0.9985983918981665,0.9995411480585018,0.9998445651592875,0.999566845660617,0.998106996037475,1.0,0.9999650394286292,0.9996160751471489,0.9993526806004809,0.9996085128013977,0.9997275709883828,0.9992700641223488,0.9995433327665026,0.9995351683996841,0.9998333878928747,0.9995814038493906,0.9998194222339599,0.9996643106010552,0.9977911728447123,0.9996333112824095,0.9988698395998299,0.9996199902562415,0.9995444962794434,0.9992014220513602,0.9995014478500679,0.9996001400535707
S083_002,0.9993126541131361,0.9995179590353344,0.9988171459149842,0.9996680970818544,0.999686863961075,0.9997335293298378,0.9992925172550888,0.9994004962029626,0.999639336151247,0.9990481662102696,0.999882440904862,0.9996877307339191,0.9998156115299217,0.9996451615037786,0.999882463992666,0.9986751294487037,0.9994709278243255,0.9998078799798364,0.9996190209111657,0.9981568479387675,0.9999650394286292,1.0,0.9996163400923466,0.9993804820202146,0.999486654812811,0.9997027508134012,0.9991738390003331,0.9996324864099952,0.9995180079109557,0.9998160267263017,0.9995367724889359,0.9997873468216999,0.9996237684262564,0.9978724705710184,0.999630607053172,0.9988821246167225,0.9996698847065598,0.9996002515347038,0.9993567728889455,0.9995653591530557,0.999575997301928
S087_002,0.9998686804481317,0.9998555377546773,0.9995952823650017,0.9999436409462413,0.9997350358242497,0.9999452618230495,0.9997471409264048,0.999729457396984,0.9997497299442222,0.9997865783602442,0.9996286704330051,0.9999212706371842,0.9998246205571107,0.9998301196737668,0.9997603287056609,0.9986952130263594,0.9999112373410071,0.9994960573457137,0.9998654057179994,0.9988925349718439,0.9996160751471489,0.9996163400923466,1.0,0.9998169994874069,0.9997760261154294,0.9999650311763005,0.9995118091467302,0.9999000036163332,0.9998729999486725,0.9997240657851686,0.9997662608761267,0.9998902179433524,0.9996520875671097,0.998684431273497,0.999861806435035,0.9994914405221169,0.999852290917776,0.999485921050233,0.999309618353552,0.9998262728959287,0.9999198797915394
S088_002,0.9995900966222822,0.9997499816716837,0.9994897959477383,0.9997662790431309,0.9997784613846326,0.9998466295631104,0.9998472833952602,0.9997117527092945,0.9997579649604049,0.9998636410792155,0.9994947704745429,0.9997731163552221,0.9997466124876662,0.9998917724435527,0.9995844209053472,0.9987099816378138,0.9998168719688201,0.9993325748782745,0.9998568528575422,0.9987587158699391,0.9993526806004809,0.9993804820202146,0.9998169994874069,1.0,0.9996939126254067,0.9998548918704955,0.9989258562083538,0.9996068640673754,0.9999291834969606,0.9997482393775198,0.999809041189064,0.9996359707161043,0.9991926449079335,0.9986466101947128,0.9999120522952435,0.9990296796761344,0.9998564751784859,0.9996149131927906,0.9996916742850862,0.9998302201071364,0.9998772715480869
S093_002,0.999636974677089,0.9997101437991567,0.9997321776157321,0.9998339805461708,0.9996410354328296,0.9997942233551275,0.999506423216832,0.9992076274821543,0.9994664629981356,0.9996274231636301,0.9996500353816608,0.9998019672401028,0.9995686340972842,0.9998261895319219,0.9996207326289549,0.9984060120291208,0.9997790662063839,0.99961097080668,0.9995316187645413,0.9982983041352018,0.9996085128013977,0.999486654812811,0.9997760261154294,0.9996939126254067,1.0,0.9998629442976898,0.9993497471584754,0.9994313923444681,0.9998736153216737,0.9997491386607569,0.9996840461846817,0.999808832377717,0.9994492477647103,0.9978339511122657,0.999698179340546,0.9991950271159672,0.9997307854470471,0.9995109970348575,0.9991287942453345,0.9996196883426995,0.9997245151048025
S095_002,0.9998318214624882,0.999899547704634,0.9996474785569522,0.999978309575042,0.9997792215774419,0.9999787657277533,0.9997928714296844,0.9997084490688678,0.9998183235354913,0.9997550236825465,0.9997420370087619,0.999961275197654,0.9998722878673808,0.9999173901434977,0.9998420023945156,0.9986223259572721,0.9999319596665288,0.9995845758759061,0.9998629661097465,0.9988480970862089,0.9997275709883828,0.9997027508134012,0.9999650311763005,0.9998548918704955,0.9998629442976898,1.0,0.9994585831383174,0.9998181797748102,0.9999327226159281,0.9998584219452042,0.9998144713213946,0.9999181587043068,0.9996624592609763,0.9986134812534782,0.9999147592643158,0.9994117736382296,0.9999149486369018,0.9995653175466092,0.9994055902022752,0.9998780454217938,0.9999363341515357
S097_002,0.9995131112258943,0.9994666333433857,0.9993169082457213,0.9996262202232322,0.9990300539314542,0.9993271718175794,0.998863383843036,0.9988472388057861,0.9990621571134066,0.999021692300548,0.9991283003782037,0.9994070040660554,0.9993535795401125,0.9990074421752986,0.999105423373686,0.9982702772756202,0.9994633660056581,0.9988661053211705,0.9991912807028135,0.9978009999744701,0.9992700641223488,0.9991738390003331,0.9995118091467302,0.9989258562083538,0.9993497471584754,0.9994585831383174,1.0,0.9994592467408514,0.9991149846486588,0.998945757403461,0.9991481558399963,0.9993745420909008,0.999879284887616,0.9976699333564888,0.9990923246977077,0.9994579844271535,0.9992396272674031,0.9987956904802914,0.9981123533918572,0.9992006878116043,0.9992318723500184
S099_002,0.9997162200791844,0.9996764955881097,0.9992219067608338,0.9998151561448125,0.9995499650854797,0.999851676381358,0.9996572992055578,0.999791087345969,0.9996877049259506,0.999495469574757,0.9994634047331451,0.9997598717877754,0.9998336527251834,0.9996398023444554,0.9997155845154261,0.9985580854295653,0.9997077920618705,0.9993017004991592,0.9998076235293192,0.9989686920273503,0.9995433327665026,0.9996324864099952,0.9999000036163332,0.9996068640673754,0.9994313923444681,0.9998181797748102,0.9994592467408514,1.0,0.9996435588918923,0.9995522376397202,0.9995227674015529,0.9997811316739557,0.9996656419917775,0.9988248212984389,0.9996994691936902,0.9995429696634084,0.9997714805736474,0.999296436702765,0.9992091070731078,0.9997873604398576,0.9997582188568234
S100_002,0.9996709906447917,0.9997518533113784,0.9996559967256362,0.999860664881269,0.9997140877937375,0.9999348920257949,0.9998498305840713,0.9996207769920931,0.9996888791638834,0.9997737688130035,0.9995868320960566,0.9998461054911362,0.9997409450237666,0.9999763176627195,0.9997301452168429,0.9984013139375899,0.9998288059830917,0.9995055166881709,0.999754307738944,0.9988441663956285,0.9995351683996841,0.9995180079109557,0.9998729999486725,0.9999291834969606,0.9998736153216737,0.9999327226159281,0.9991149846486588,0.9996435588918923,1.0,0.9998440109526485,0.9997298215932795,0.9998277288801662,0.9993306103259647,0.9984815889549141,0.9998695329909739,0.9992891332993825,0.9999155076710189,0.9995638493769883,0.9995055902818315,0.9998703877157729,0.9998646538699378
S101_002,0.9995047301718202,0.9997092347213682,0.9992768368913107,0.9997744945893188,0.9997894026650631,0.9998789567280019,0.9996648039763263,0.9995805207350679,0.9997966292226947,0.9994760783349023,0.9998682303110402,0.9998491438330983,0.9997958405236863,0.9999272289423724,0.9999215284987081,0.9984823268030862,0.9997059104587704,0.9997633647993575,0.9997360565448727,0.9986156885828814,0.9998333878928747,0.9998160267263017,0.9997240657851686,0.9997482393775198,0.9997491386607569,0.9998584219452042,0.998945757403461,0.9995522376397202,0.9998440109526485,1.0,0.9997410427677195,0.9998464624470242,0.9993734992606254,0.9982979553698472,0.9998724632567387,0.9988943761203234,0.9998257057963496,0.9996427640264717,0.9995853161352432,0.9997469007642424,0.9998101577929306
S102_002,0.9996367369110668,0.9998716781313708,0.9993316817934066,0.9997607961699317,0.9999402508184668,0.9997231858212838,0.9994846703632254,0.99954053183545,0.9998229720001562,0.9997987080362262,0.9997871341709852,0.9998471052936025,0.9997362462840221,0.9997069866878722,0.9996026359174368,0.9992484763034689,0.9998688918485237,0.9995564313471779,0.9998877860768663,0.9982202710290378,0.9995814038493906,0.9995367724889359,0.9997662608761267,0.999809041189064,0.9996840461846817,0.9998144713213946,0.9991481558399963,0.9995227674015529,0.9997298215932795,0.9997410427677195,1.0,0.9996182992604569,0.9994317616742324,0.9983200817675277,0.9999214696840663,0.9986519875300389,0.9996380932917779,0.9997066481860347,0.9995413822540544,0.9995533747540901,0.9998939250338359
S103_002,0.9997483198597081,0.9997230139872624,0.999469411607773,0.9998776206132831,0.9996471593465014,0.9999335255953602,0.9996298689944099,0.9995703243815888,0.9996568681976818,0.9995080552743137,0.9997585256913627,0.9999013601667931,0.9997444124962948,0.9998566818722133,0.9999206522572966,0.9983192573910974,0.9997632009546296,0.999722852723386,0.9996813216343795,0.9988474381122368,0.9998194222339599,0.9997873468216999,0.9998902179433524,0.9996359707161043,0.999808832377717,0.9999181587043068,0.9993745420909008,0.9997811316739557,0.9998277288801662,0.9998464624470242,0.9996182992604569,1.0,0.9995989947970303,0.9983855017483364,0.9997672511535258,0.9994019928753625,0.9998001925135276,0.9994214804735123,0.9991823444062784,0.9997380768472741,0.9998137159335605
S107_002,0.9995682755456536,0.999662392281231,0.9992188624622226,0.9997828505680229,0.9993880101820316,0.999582551854863,0.9991486108019199,0.9992289470560839,0.9994782932130296,0.999119569293983,0.9995387885815724,0.9996380879344107,0.9997089949924068,0.9993175015270325,0.9995126228043617,0.9985884351514032,0.9996093132743327,0.9992538926055707,0.9995165431641699,0.9980566899943282,0.9996643106010552,0.9996237684262564,0.9996520875671097,0.9991926449079335,0.9994492477647103,0.9996624592609763,0.999879284887616,0.9996656419917775,0.9993306103259647,0.9993734992606254,0.9994317616742324,0.9995989947970303,1.0,0.9979974980621373,0.999427582669935,0.9993533789407195,0.9995211851552915,0.9991895581700551,0.9986993946479876,0.9994791985039054,0.9994841800576556
S109_002,0.9989962105236938,0.9988266997113204,0.9983882961061514,0.9986023037286577,0.9979996305601189,0.9986913091495806,0.9991645622940031,0.9994284800003203,0.9990180060047638,0.9987480133356371,0.9978367203194769,0.9987475275350733,0.9985188408110824,0.9984595556051947,0.9985497934060955,0.996266480709426,0.9988101138746197,0.9971871697982689,0.99884048081254,0.9996788380023695,0.9977911728447123,0.9978724705710184,0.998684431273497,0.9986466101947128,0.9978339511122657,0.9986134812534782,0.9976699333564888,0.9988248212984389,0.9984815889549141,0.9982979553698472,0.9983200817675277,0.9983855017483364,0.9979974980621373,1.0,0.99879358199545,0.9983777004067815,0.998501325052238,0.997197337755229,0.9978940264653341,0.9987847709482598,0.9989069994427994
S110_002,0.9997326281701352,0.9998992379457443,0.9994287299351023,0.9998482128556558,0.999875037401434,0.9998930112829327,0.9997821001461877,0.9998031673492118,0.999938332998402,0.9998135869562147,0.9997604694301226,0.9999276043458327,0.9998434510418212,0.9998779243076442,0.9997969838740075,0.9988363575120661,0.9999063965359491,0.9995331845619632,0.9999490510062244,0.9988188510337856,0.9996333112824095,0.999630607053172,0.999861806435035,0.9999120522952435,0.999698179340546,0.9999147592643158,0.9990923246977077,0.9996994691936902,0.9998695329909739,0.9998724632567387,0.9999214696840663,0.9997672511535258,0.999427582669935,0.99879358199545,1.0,0.9989679686013774,0.99982000395434,0.9996134903525111,0.9996277654545619,0.9997895001796325,0.9999761583375577
S112_002,0.9994236592195305,0.9991562545657963,0.9994135429348744,0.9995094058643892,0.9985747857502295,0.9994478704837784,0.9993618437702749,0.9991169301115704,0.998889399929944,0.9989490863604046,0.9985862130078388,0.9992407161023226,0.9992115727202329,0.9991954888934963,0.999119081800799,0.9969813653069852,0.9992556887547986,0.998444116617906,0.9990038230145146,0.9989319320016992,0.9988698395998299,0.9988821246167225,0.9994914405221169,0.9990296796761344,0.9991950271159672,0.9994117736382296,0.9994579844271535,0.9995429696634084,0.9992891332993825,0.9988943761203234,0.9986519875300389,0.9994019928753625,0.9993533789407195,0.9983777004067815,0.9989679686013774,1.0,0.9994226444079644,0.9983350790554874,0.9980939098898962,0.9995006527800221,0.9991292670010804
S113_002,0.9995672824594325,0.9997102236692628,0.9994672104726475,0.99988086659261,0.999676009196899,0.9999479494183272,0.9998561701595835,0.9996911514365215,0.9997341132330732,0.9995698885048488,0.9995810275329724,0.9997860399347848,0.9999039832293471,0.9999281297018492,0.9997685319335478,0.9984360172362997,0.9997494844545789,0.9994476511769068,0.999788189737821,0.9987942032065138,0.9996199902562415,0.9996698847065598,0.999852290917776,0.9998564751784859,0.9997307854470471,0.9999149486369018,0.9992396272674031,0.9997714805736474,0.9999155076710189,0.9998257057963496,0.9996380932917779,0.9998001925135276,0.9995211851552915,0.998501325052238,0.99982000395434,0.9994226444079644,1.0,0.9995996270070413,0.9995756517443191,0.9999777830004335,0.9997848546429997
