,S010_002,S022_002,S026_002,S032_002,S034_002,S035_002,S037_002,S042_002,S044_002,S051_002,S057_002,S067_002,S070_002,S071_002,S073_002,S075_002,S077_002,S078_002,S079_002,S080_002,S082_002,S083_002,S087_002,S088_002,S093_002,S095_002,S097_002,S099_002,S100_002,S101_002,S102_002,S103_002,S107_002,S109_002,S110_002,S112_002,S113_002,S115_002,S118_002,S121_002,S122_002
S057_002,0.9999296830781336,0.999865778070741,0.9999889753607687,0.9999547342652073,0.9998983733356849,0.9999464421844976,0.9999642496239094,0.9999313940921372,0.9999646289546936,0.999767477325023,1.0,0.9999715200743047,0.9999082571427991,0.9999745144940926,0.9999709453104855,0.9999144803214995,0.9999331383717275,0.9999178641101729,0.9993583929753334,0.9998275123011945,0.9999381497119788,0.9999760548109038,0.9999573892444313,0.9999878301662304,0.9999668458354429,0.9999552866620462,0.9999782232019855,0.9996254496291956,0.9999456623305536,0.9999377599375648,0.9999426241158936,0.9999472459258824,0.9999802598615696,0.9997140941978939,0.9999741184936424,0.9999417501042986,0.9998816905887989,0.9999209575868155,0.9999006328298233,0.9998996253482783,0.9998191932557758
S067_002,0.9999666945304264,0.999930125357105,0.9999815706312812,0.9999859575226945,0.999964610134913,0.9999839353328884,0.9999805809183947,0.999977489912798,0.9999804619291192,0.9996207799993485,0.9999715200743047,1.0,0.9999133480862794,0.9999557809161649,0.9999979604039972,0.9999025008907435,0.9999600749594629,0.9998098268952954,0.9995156135284172,0.9998910301563027,0.9999121472242587,0.9999542451029693,0.9999922668878715,0.9999884744762785,0.9999491331227276,0.9999576895537416,0.9999747173163495,0.9994503439031972,0.9999693021725603,0.999971363500207,0.9999269095133905,0.9999802035088318,0.9999457880652366,0.9998078810260684,0.9999867664137176,0.9998709100561175,0.9999530522612032,0.9999371759461534,0.9999605535528577,0.9999468017302359,0.9999131179308854
S070_002,0.9998218588938775,0.9999431559867911,0.9999358748473376,0.9999336241538732,0.9999247250486679,0.9999539322709438,0.9999737185704839,0.9998953738790392,0.9999542781430127,0.9995435913218438,0.9999082571427991,0.9999133480862794,1.0,0.9999156023478765,0.9999157787709796,0.9999684516943844,0.9999456823491429,0.9998488128994628,0.9996827209743616,0.9998325861782267,0.9999548556864499,0.9999274355588564,0.9999371423818283,0.9999447833386711,0.9999650381062393,0.9999682732190824,0.9999324279582088,0.9993789069828097,0.9999665864944833,0.9999173126854712,0.9999002197879467,0.9999452753228012,0.9998769828285572,0.9998934245428828,0.9999602543064103,0.9998147465882673,0.9999305687652742,0.9999909357072487,0.9999107447987492,0.9999203371112483,0.9998243057959179
S071_002,0.9999179643304862,0.9998994047578857,0.9999768676663803,0.9999475691155411,0.999918372608515,0.999937804688137,0.9999628160234714,0.999909058860381,0.9999506387584248,0.9996401563346928,0.9999745144940926,0.9999557809161649,0.9999156023478765,1.0,0.9999584324574434,0.9998894182734094,0.9999639867279325,0.9998735087228874,0.9994703910270767,0.9998887785582203,0.9999120260872287,0.9999437100185307,0.9999462786883083,0.9999727886083417,0.9999547510903676,0.9999645528747175,0.9999428533700514,0.9994726309020677,0.9999502063808223,0.9999679625460903,0.9999087426194914,0.9999520777474437,0.9999229095464834,0.999750700266183,0.9999748479726209,0.9998665283635054,0.9999091870837191,0.9999103895607009,0.9998971586272583,0.9998776703540426,0.9998205076651978
S073_002,0.9999710593958964,0.99993293092403,0.9999807293095712,0.9999860619177179,0.9999706284918121,0.9999773604663479,0.9999783611299927,0.9999811044772019,0.9999842524407162,0.9996190015923194,0.9999709453104855,0.9999979604039972,0.9999157787709796,0.9999584324574434,1.0,0.9999147328753065,0.9999611227111105,0.9998053749156027,0.9995175317167098,0.9998827542667711,0.9999121309838485,0.9999612521049408,0.999990282711878,0.9999875305174699,0.9999511484633827,0.9999664113047866,0.9999701460236804,0.9994536168407937,0.9999625998298658,0.9999711694099784,0.9999297022265222,0.9999826665307061,0.9999426800910758,0.9998014228392802,0.999985887746023,0.999865251220206,0.9999535481351677,0.9999412562950643,0.9999555022540687,0.9999417743677588,0.999911607020347
S075_002,0.9998368520669755,0.9998940862893486,0.9999206542645435,0.9999180988606926,0.9998980343096852,0.9999154333064272,0.999943629432954,0.9999028752849339,0.9999504709502423,0.9996232267157925,0.9999144803214995,0.9999025008907435,0.9999684516943844,0.9998894182734094,0.9999147328753065,1.0,0.9999084964793483,0.9998517771011918,0.9995507288203889,0.9997448356110507,0.9999588834038664,0.9999503416228805,0.9999204944062079,0.9999388010901209,0.9999562705743272,0.9999615018590943,0.9999235031890897,0.9994910156240789,0.9999211024024643,0.9998787888590842,0.9999049723756307,0.9999280696427262,0.9998968861966608,0.9998120612961238,0.9999336771368685,0.9998351640558323,0.9998807708182319,0.9999817566494971,0.9998626488549013,0.9998930658930272,0.9998047036501394
S077_002,0.999903564899006,0.9999469594012896,0.9999449222648514,0.9999734729621195,0.9999609691701811,0.9999678746534645,0.9999772058464091,0.9999423482389826,0.9999584029070738,0.9994702210056637,0.9999331383717275,0.9999600749594629,0.9999456823491429,0.9999639867279325,0.9999611227111105,0.9999084964793483,1.0,0.999781752603816,0.9996754595132117,0.9999548033631886,0.9999357050592226,0.9999132282441224,0.9999760821452813,0.9999716783463725,0.9999295565749874,0.9999550373966626,0.9999351163447586,0.9992632884211069,0.9999791837711188,0.9999948068416498,0.9998500409916844,0.9999855946418935,0.9998636730524709,0.9998935062619577,0.9999729816186474,0.9997694906942263,0.9999715828704197,0.9999507668449248,0.9999322948091374,0.9999359937314383,0.999925189322348
S078_002,0.999715215704299,0.9996931781629634,0.9998951654967366,0.9997989204038611,0.9996953475445809,0.9998092083979754,0.9998543999889151,0.9997411031964974,0.9998416815119768,0.9998684132461362,0.9999178641101729,0.9998098268952954,0.9998488128994628,0.9998735087228874,0.9998053749156027,0.9998517771011918,0.999781752603816,1.0,0.9991186050584445,0.9996144346302042,0.999892642897579,0.9998997036810702,0.9997986474790271,0.9998745833768251,0.9999096921294843,0.9998536041358019,0.999889701348132,0.9997696405762191,0.9998305865011934,0.9997627453454809,0.9998797405059977,0.9997883939575508,0.9999225136291985,0.9995397805235486,0.9998585433030847,0.9999518311505721,0.9996848802066173,0.9998306535354744,0.9997318819847908,0.9997508847184013,0.9995544595123921
S079_002,0.9994064313110758,0.9997621102531439,0.9994550734509169,0.9995832465726301,0.9996933149563187,0.9996319010140519,0.9996155581119748,0.9995416029644467,0.9995538631697202,0.9984878098219138,0.9993583929753334,0.9995156135284172,0.9996827209743616,0.9994703910270767,0.9995175317167098,0.9995507288203889,0.9996754595132117,0.9991186050584445,1.0,0.9996898072816445,0.9995159987374419,0.9993914104815073,0.9995948207034052,0.9995112286610457,0.9994987844958023,0.9995766305657307,0.9994501338034855,0.9981920838890205,0.9996533803596792,0.9996334172349566,0.9993488293817812,0.9996304139813421,0.9992502154829981,0.9999007205833925,0.9995734870475178,0.9990579989541544,0.9997498963101692,0.9996637968557426,0.9996221673695095,0.9996179485088942,0.9996701109261725
S080_002,0.9998172989635338,0.9998717782747785,0.9998474767002853,0.9999173597176955,0.9999049036654333,0.9999060308791786,0.9998964881434655,0.999879504480633,0.9998669709801418,0.9992489660618942,0.9998275123011945,0.9998910301563027,0.9998325861782267,0.9998887785582203,0.9998827542667711,0.9997448356110507,0.9999548033631886,0.9996144346302042,0.9996898072816445,1.0,0.9998268078646252,0.9997850270339789,0.9999162110585095,0.9998846381583997,0.999792060090772,0.9998338317154741,0.9998483229793573,0.9989840707120197,0.9999135637749974,0.9999636092863623,0.9996900983487627,0.9999281307223534,0.9997205518399918,0.9998745764230899,0.9998899715236137,0.9996108194945872,0.9999424332305236,0.9998374588209643,0.9998976853079831,0.9998935053838864,0.9999273291801974
S082_002,0.9998094304181641,0.9998487714362718,0.9999251136881546,0.9999396269470512,0.9998706728973976,0.9999303878391734,0.9999520680920763,0.9999073964264136,0.9999463913586096,0.9996546717605156,0.9999381497119788,0.9999121472242587,0.9999548556864499,0.9999120260872287,0.9999121309838485,0.9999588834038664,0.9999357050592226,0.999892642897579,0.9995159987374419,0.9998268078646252,1.0,0.9999428259455977,0.999939304127527,0.9999591945541346,0.9999330081294547,0.9999245244886975,0.9999544521870911,0.9994876138116094,0.9999434354262133,0.9999104136834517,0.9998509612342021,0.9999431948491648,0.9998966660516811,0.9998302043780346,0.9999363112147674,0.9998528381010127,0.9998825646832109,0.9999658692295971,0.9998756025123199,0.999929750003922,0.9998432823503693
S083_002,0.9998926251296647,0.9998624448136708,0.9999775170391882,0.9999595752231918,0.9999148779755552,0.9999363927246784,0.9999577433120512,0.9999498079810533,0.9999837264015676,0.999773551170697,0.9999760548109038,0.9999542451029693,0.9999274355588564,0.9999437100185307,0.9999612521049408,0.9999503416228805,0.9999132282441224,0.9998997036810702,0.9993914104815073,0.9997850270339789,0.9999428259455977,1.0,0.9999512591960571,0.9999705838121452,0.9999597005680736,0.9999631756382599,0.9999805701889716,0.9996473462693023,0.9999214650727632,0.9999101782977399,0.9999466861502717,0.9999516648461962,0.999959322385629,0.9997214080608341,0.9999637749231892,0.9999344603629601,0.9998910908345031,0.9999476003237622,0.999919892801447,0.9999241598255579,0.9998174084617175
S087_002,0.9999359764974706,0.9999372451337966,0.9999693082206927,0.9999965852435181,0.9999732588560815,0.9999911818056527,0.9999873537735873,0.9999857177952274,0.9999867657297291,0.9995758723732231,0.9999573892444313,0.9999922668878715,0.9999371423818283,0.9999462786883083,0.999990282711878,0.9999204944062079,0.9999760821452813,0.9997986474790271,0.9995948207034052,0.9999162110585095,0.999939304127527,0.9999512591960571,1.0,0.9999880888156077,0.9999412499999449,0.9999555505130839,0.9999772135006059,0.9993910122695491,0.9999792065752993,0.9999790618386746,0.9998984385916123,0.9999944827070837,0.9999189318743785,0.9998649888287078,0.9999849664915486,0.999841207724633,0.999973411631226,0.9999609604676074,0.9999720014970711,0.9999747432662007,0.999943408599508
S088_002,0.9999383525794868,0.9999196239286959,0.9999872081930504,0.9999831880193245,0.999944427983362,0.9999800440749133,0.9999895561121104,0.9999622013698679,0.9999839587903904,0.9996683796922401,0.9999878301662304,0.9999884744762785,0.9999447833386711,0.9999727886083417,0.9999875305174699,0.9999388010901209,0.9999716783463725,0.9998745833768251,0.9995112286610457,0.9998846381583997,0.9999591945541346,0.9999705838121452,0.9999880888156077,1.0,0.9999706916338944,0.9999706884738659,0.999984273177749,0.9995030239230782,0.9999795495986074,0.9999711421688249,0.9999284849147531,0.9999815910915576,0.9999568889040703,0.9998163945169518,0.9999910896266165,0.999894239478369,0.9999383887629132,0.9999597340722738,0.9999387048533707,0.9999440228494012,0.9998901749947234
S093_002,0.9999038067820335,0.9999290086974542,0.9999805848797189,0.9999315205196887,0.9999129129102878,0.9999541931931031,0.9999764787982374,0.9998992828060717,0.9999601496117678,0.9996899130258704,0.9999668458354429,0.9999491331227276,0.9999650381062393,0.9999547510903676,0.9999511484633827,0.9999562705743272,0.9999295565749874,0.9999096921294843,0.9994987844958023,0.999792060090772,0.9999330081294547,0.9999597005680736,0.9999412499999449,0.9999706916338944,1.0,0.9999864424674262,0.9999532037736807,0.9995578800993392,0.9999626680181638,0.9999176108163896,0.9999741840244565,0.9999341571770445,0.9999626179774485,0.9997808332860576,0.9999799424733552,0.999910462538386,0.9998947363332025,0.9999600326094793,0.999895667938286,0.9998823987491294,0.9997811779590337
S095_002,0.9999204233514374,0.9999551799683084,0.9999765269410721,0.9999527971986538,0.9999556358731732,0.9999571515921424,0.9999798588363917,0.9999294895212482,0.9999757547860365,0.9996139613931728,0.9999552866620462,0.9999576895537416,0.9999682732190824,0.9999645528747175,0.9999664113047866,0.9999615018590943,0.9999550373966626,0.9998536041358019,0.9995766305657307,0.9998338317154741,0.9999245244886975,0.9999631756382599,0.9999555505130839,0.9999706884738659,0.9999864424674262,1.0,0.999945573493016,0.9994685722419415,0.9999606696243718,0.9999457113966705,0.9999550302128171,0.9999610188378728,0.9999295831998054,0.9998117563473087,0.9999847667662387,0.9998608900784838,0.9999348314334546,0.9999689449778243,0.9999191142990567,0.9999007258833371,0.9998295950835525
S097_002,0.9998942550584552,0.9998778825854091,0.9999822461976497,0.999979376362062,0.9999236634842982,0.9999726638246658,0.9999772710438308,0.9999621410830904,0.9999852002330885,0.9997339750419684,0.9999782232019855,0.9999747173163495,0.9999324279582088,0.9999428533700514,0.9999701460236804,0.9999235031890897,0.9999351163447586,0.999889701348132,0.9994501338034855,0.9998483229793573,0.9999544521870911,0.9999805701889716,0.9999772135006059,0.999984273177749,0.9999532037736807,0.999945573493016,1.0,0.9995790752791579,0.999957650873739,0.9999357484141801,0.9999282259475857,0.9999671980386009,0.9999590059662737,0.9997849701279785,0.9999767551860712,0.9999284181388717,0.999920565249842,0.9999513657707626,0.9999553912423168,0.999963336270335,0.9998671835275625
S099_002,0.9993893242294899,0.9991637047697467,0.9995726358633258,0.9994031087309824,0.9992441806427702,0.9993771094388151,0.9994313511696195,0.9993923719962471,0.9994927904213058,0.9999760880409374,0.9996254496291956,0.9994503439031972,0.9993789069828097,0.9994726309020677,0.9994536168407937,0.9994910156240789,0.9992632884211069,0.9997696405762191,0.9981920838890205,0.9989840707120197,0.9994876138116094,0.9996473462693023,0.9993910122695491,0.9995030239230782,0.9995578800993392,0.9994685722419415,0.9995790752791579,1.0,0.9993495755138336,0.9992671953952931,0.9996481809456135,0.9993552937859308,0.9997146951836725,0.998830696155404,0.9994622905290187,0.9998362395690898,0.9991693558572907,0.9994003357348328,0.9993263321978261,0.9993360070794418,0.9990342740918593
S100_002,0.9999034975605056,0.999958891517224,0.9999640046637681,0.999967309088459,0.9999490225848422,0.9999916665937392,0.9999934718124632,0.9999322989204549,0.9999626082104077,0.999538771045039,0.9999456623305536,0.9999693021725603,0.9999665864944833,0.9999502063808223,0.9999625998298658,0.9999211024024643,0.9999791837711188,0.9998305865011934,0.9996533803596792,0.9999135637749974,0.9999434354262133,0.9999214650727632,0.9999792065752993,0.9999795495986074,0.9999626680181638,0.9999606696243718,0.999957650873739,0.9993495755138336,1.0,0.9999712350529704,0.9999026127453514,0.9999720668675446,0.9999110442208162,0.9998982234059535,0.9999865093140892,0.9998304636377345,0.9999599796973118,0.999966657305453,0.9999444723040986,0.9999427396528732,0.9998936182286415
S101_002,0.9999273066706446,0.9999389393135473,0.9999493462022729,0.9999769094910678,0.9999649381353131,0.9999670322719979,0.9999710115586614,0.9999510817015528,0.9999563514625313,0.9994759377979142,0.9999377599375648,0.999971363500207,0.9999173126854712,0.9999679625460903,0.9999711694099784,0.9998787888590842,0.9999948068416498,0.9997627453454809,0.9996334172349566,0.9999636092863623,0.9999104136834517,0.9999101782977399,0.9999790618386746,0.9999711421688249,0.9999176108163896,0.9999457113966705,0.9999357484141801,0.9992671953952931,0.9999712350529704,1.0,0.999850745956187,0.9999847713854435,0.9998687962357963,0.9998636161847051,0.9999724865044645,0.9997738703118582,0.9999716019568626,0.9999273414995378,0.9999405029390459,0.999932779264676,0.9999326135804605
S102_002,0.9999024740028307,0.9998832725542441,0.9999655661828013,0.9998892550222297,0.9998794488209439,0.9999146805301363,0.9999318866938725,0.9998723704308347,0.999932275027846,0.9997464893271549,0.9999426241158936,0.9999269095133905,0.9999002197879467,0.9999087426194914,0.9999297022265222,0.9999049723756307,0.9998500409916844,0.9998797405059977,0.9993488293817812,0.9996900983487627,0.9998509612342021,0.9999466861502717,0.9998984385916123,0.9999284849147531,0.9999741840244565,0.9999550302128171,0.9999282259475857,0.9996481809456135,0.9999026127453514,0.999850745956187,1.0,0.999880417747703,0.9999707429916023,0.9996608176047829,0.9999467496567493,0.999936112678864,0.9998391387549611,0.9999026768790471,0.9998746040303931,0.9998328051529324,0.999704265533918
S103_002,0.9999184232202403,0.9999385486279541,0.999961180477339,0.9999970370464898,0.999979697672602,0.9999806549151249,0.9999838510578939,0.9999839674120562,0.9999880378328122,0.9995450120836226,0.9999472459258824,0.9999802035088318,0.9999452753228012,0.9999520777474437,0.9999826665307061,0.9999280696427262,0.9999855946418935,0.9997883939575508,0.9996304139813421,0.9999281307223534,0.9999431948491648,0.9999516648461962,0.9999944827070837,0.9999815910915576,0.9999341571770445,0.9999610188378728,0.9999671980386009,0.9993552937859308,0.9999720668675446,0.9999847713854435,0.999880417747703,1.0,0.9998932594941256,0.9998749838091998,0.99998073356144,0.9998147537994225,0.9999810318077599,0.9999659388626547,0.9999683495726042,0.9999735033327833,0.9999450923968154
S107_002,0.9999133501382947,0.9998323029537857,0.9999721717360353,0.9999086045917905,0.9998513595021097,0.9999199290308318,0.9999337344745138,0.9998918366028753,0.9999344811418232,0.9998247261320519,0.9999802598615696,0.9999457880652366,0.9998769828285572,0.9999229095464834,0.9999426800910758,0.9998968861966608,0.9998636730524709,0.9999225136291985,0.9992502154829981,0.9997205518399918,0.9998966660516811,0.999959322385629,0.9999189318743785,0.9999568889040703,0.9999626179774485,0.9999295831998054,0.9999590059662737,0.9997146951836725,0.9999110442208162,0.9998687962357963,0.9999707429916023,0.9998932594941256,1.0,0.9996418719020641,0.9999460273532362,0.9999735365219734,0.9998215756210823,0.9998922840556553,0.9998649998203726,0.9998552432313151,0.9997423054075592
S109_002,0.9996973222395337,0.9999045961801377,0.9997616043309812,0.9998522948406318,0.9998757615837345,0.999885919924485,0.9998711148142594,0.9998182163850732,0.9998266582831412,0.9990837173104588,0.9997140941978939,0.9998078810260684,0.9998934245428828,0.999750700266183,0.9998014228392802,0.9998120612961238,0.9998935062619577,0.9995397805235486,0.9999007205833925,0.9998745764230899,0.9998302043780346,0.9997214080608341,0.9998649888287078,0.9998163945169518,0.9997808332860576,0.9998117563473087,0.9997849701279785,0.998830696155404,0.9998982234059535,0.9998636161847051,0.9996608176047829,0.9998749838091998,0.9996418719020641,1.0,0.9998368134186778,0.9995072922525539,0.9999216332381151,0.9998950031786483,0.9998552221346989,0.9998811928198378,0.9998858429369278
S110_002,0.9999358008536776,0.9999529390063746,0.9999922571303675,0.9999804360812279,0.9999645431551165,0.999988641863087,0.9999969838984166,0.9999551993738331,0.9999865047295874,0.9996277841007882,0.9999741184936424,0.9999867664137176,0.9999602543064103,0.9999748479726209,0.999985887746023,0.9999336771368685,0.9999729816186474,0.9998585433030847,0.9995734870475178,0.9998899715236137,0.9999363112147674,0.9999637749231892,0.9999849664915486,0.9999910896266165,0.9999799424733552,0.9999847667662387,0.9999767551860712,0.9994622905290187,0.9999865093140892,0.9999724865044645,0.9999467496567493,0.99998073356144,0.9999460273532362,0.9998368134186778,1.0,0.9998817249081512,0.9999577223885171,0.99996518164493,0.9999578239790244,0.9999418611317576,0.9998773936957381
S112_002,0.9998059195988118,0.9997132024940648,0.999929172318338,0.9998410031208153,0.9997511865377663,0.9998451709658303,0.9998672391189117,0.999817042077248,0.9998805069988029,0.999921148594957,0.9999417501042986,0.9998709100561175,0.9998147465882673,0.9998665283635054,0.999865251220206,0.9998351640558323,0.9997694906942263,0.9999518311505721,0.9990579989541544,0.9996108194945872,0.9998528381010127,0.9999344603629601,0.999841207724633,0.999894239478369,0.999910462538386,0.9998608900784838,0.9999284181388717,0.9998362395690898,0.9998304636377345,0.9997738703118582,0.999936112678864,0.9998147537994225,0.9999735365219734,0.9995072922525539,0.9998817249081512,1.0,0.999720937907074,0.9998242070332383,0.9998042580736004,0.999797078191935,0.999615460902654
S113_002,0.9998885273551885,0.9999646203033065,0.9999210965536937,0.999973714232165,0.9999907444060177,0.9999723002733141,0.9999640744904428,0.9999596822221298,0.9999581901696517,0.9993812543624931,0.9998816905887989,0.9999530522612032,0.9999305687652742,0.9999091870837191,0.9999535481351677,0.9998807708182319,0.9999715828704197,0.9996848802066173,0.9997498963101692,0.9999424332305236,0.9998825646832109,0.9998910908345031,0.999973411631226,0.9999383887629132,0.9998947363332025,0.9999348314334546,0.999920565249842,0.9991693558572907,0.9999599796973118,0.9999716019568626,0.9998391387549611,0.9999810318077599,0.9998215756210823,0.9999216332381151,0.9999577223885171,0.999720937907074,1.0,0.99994534507085,0.9999758152331305,0.9999613830034547,0.9999504850062606
